"","FighterId.x","Event.x","Result.x","Opponent.x","Round.x","Time.x","Method.x","DateEvent.x","Outcome.x","PreviousOutcome.x","start.x","streak_id.x","streak.x","StreakLength.x","WinRatio.x","CountFights.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishedPrevious.x","FinishedCount.x","FinishCount.x","DamageDiff.x","Fighter.x","OpponentId.x","FighterComposite","OpponentComposite","FighterId.y","Event.y","Result.y","Opponent.y","Round.y","Time.y","Method.y","DateEvent.y","Outcome.y","PreviousOutcome.y","start.y","streak_id.y","streak.y","StreakLength.y","WinRatio.y","CountFights.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishedPrevious.y","FinishedCount.y","FinishCount.y","DamageDiff.y","Fighter.y","OpponentId.y","FighterComposite.y","IdKey"
"41",109,"UFC 137 - Penn vs. Diaz","win","Jeff Curran",3,"5:00","Decision (Unanimous)",2011-10-29,1,1,FALSE,9,2,1,0.75,16,0.375,TRUE,0.0625,FALSE,1,6,3,"Scott Jorgensen",117,"109_Jeff Curran_2011-10-29","117_Scott Jorgensen_2011-10-29",117,"UFC 137 - Penn vs. Diaz","loss","Scott Jorgensen",3,"5:00","Decision (Unanimous)",2011-10-29,0,1,TRUE,19,1,2,0.714285714285714,49,0.448979591836735,FALSE,0.122448979591837,FALSE,6,22,3.14285714285714,"Jeff Curran",109,"117_Scott Jorgensen_2011-10-29",226
"42",109,"UFC 143 - Diaz vs. Condit","loss","Renan Barao",3,"5:00","Decision (Unanimous)",2012-02-04,0,1,TRUE,10,1,2,0.764705882352941,17,0.352941176470588,FALSE,0.0588235294117647,FALSE,1,6,3,"Scott Jorgensen",8,"109_Renan Barao_2012-02-04","8_Scott Jorgensen_2012-02-04",8,"UFC 143 - Diaz vs. Condit","win","Scott Jorgensen",3,"5:00","Decision (Unanimous)",2012-02-04,1,1,FALSE,4,18,17,0.931034482758621,29,0.655172413793103,TRUE,0.0344827586206897,FALSE,1,19,9.5,"Renan Barao",109,"8_Scott Jorgensen_2012-02-04",117
"43",109,"UFC on FX 3 - Johnson vs. McCall","loss","Eddie Wineland",2,"4:10","KO (Punches)",2012-06-08,0,0,FALSE,10,2,-1,0.722222222222222,18,0.333333333333333,FALSE,0.0555555555555556,FALSE,1,6,3,"Scott Jorgensen",112,"109_Eddie Wineland_2012-06-08","112_Scott Jorgensen_2012-06-08",112,"UFC on FX 3 - Johnson vs. McCall","win","Scott Jorgensen",2,"4:10","KO (Punches)",2012-06-08,1,0,TRUE,11,1,-2,0.666666666666667,27,0.555555555555556,FALSE,0.222222222222222,FALSE,6,15,2.14285714285714,"Eddie Wineland",109,"112_Scott Jorgensen_2012-06-08",221
"44",109,"UFC on Fox 5 - Henderson vs. Diaz","win","John Albert",1,"4:59","Submission (Rear-Naked Choke)",2012-12-08,1,0,TRUE,11,1,-2,0.684210526315789,19,0.315789473684211,FALSE,0.105263157894737,TRUE,2,6,2,"Scott Jorgensen",375,"109_John Albert_2012-12-08","375_Scott Jorgensen_2012-12-08",375,"UFC on Fox 5 - Henderson vs. Diaz","loss","Scott Jorgensen",1,"4:59","Submission (Rear-Naked Choke)",2012-12-08,0,0,FALSE,4,3,-2,0.666666666666667,9,0.666666666666667,FALSE,0.333333333333333,TRUE,3,6,1.5,"John Albert",109,"375_Scott Jorgensen_2012-12-08",484
"45",11,"UFC Fight Night 51 - Bigfoot vs. Arlovski 2","win","Russell Doane",3,"5:00","Decision (Unanimous)",2014-09-13,1,1,FALSE,11,3,2,0.833333333333333,36,0.694444444444444,TRUE,0.0833333333333333,FALSE,3,25,6.25,"Iuri Alcantara",138,"11_Russell Doane_2014-09-13","138_Iuri Alcantara_2014-09-13",138,"UFC Fight Night 51 - Bigfoot vs. Arlovski 2","loss","Iuri Alcantara",3,"5:00","Decision (Unanimous)",2014-09-13,0,1,TRUE,8,1,3,0.823529411764706,17,0.647058823529412,FALSE,0.117647058823529,FALSE,2,11,3.66666666666667,"Russell Doane",11,"138_Iuri Alcantara_2014-09-13",149
"46",11,"UFC on Fox 18 - Johnson vs. Bader","loss","Jimmie Rivera",3,"5:00","Decision (Unanimous)",2016-01-30,0,1,TRUE,14,1,1,0.82051282051282,39,0.641025641025641,FALSE,0.0769230769230769,FALSE,3,25,6.25,"Iuri Alcantara",21,"11_Jimmie Rivera_2016-01-30","21_Iuri Alcantara_2016-01-30",21,"UFC on Fox 18 - Johnson vs. Bader","win","Iuri Alcantara",3,"5:00","Decision (Unanimous)",2016-01-30,1,1,FALSE,3,18,17,0.947368421052632,19,0.315789473684211,FALSE,0,FALSE,0,6,6,"Jimmie Rivera",11,"21_Iuri Alcantara_2016-01-30",32
"47",11,"UFC 209 - Woodley vs. Thompson 2","win","Luke Sanders",2,"3:13","Submission (Kneebar)",2017-03-04,1,1,FALSE,15,2,1,0.804878048780488,41,0.634146341463415,TRUE,0.0731707317073171,FALSE,3,26,6.5,"Iuri Alcantara",137,"11_Luke Sanders_2017-03-04","137_Iuri Alcantara_2017-03-04",137,"UFC 209 - Woodley vs. Thompson 2","loss","Iuri Alcantara",2,"3:13","Submission (Kneebar)",2017-03-04,0,1,TRUE,2,1,11,1,11,0.727272727272727,TRUE,0,FALSE,0,8,8,"Luke Sanders",11,"137_Iuri Alcantara_2017-03-04",148
"48",11,"UFC 212 - Aldo vs. Holloway","loss","Brian Kelleher",1,"1:48","Submission (Guillotine Choke)",2017-06-03,0,1,TRUE,16,1,2,0.80952380952381,42,0.642857142857143,TRUE,0.0714285714285714,FALSE,3,27,6.75,"Iuri Alcantara",169,"11_Brian Kelleher_2017-06-03","169_Iuri Alcantara_2017-06-03",169,"UFC 212 - Aldo vs. Holloway","win","Iuri Alcantara",1,"1:48","Submission (Guillotine Choke)",2017-06-03,1,1,FALSE,8,7,6,0.695652173913043,23,0.565217391304348,TRUE,0.173913043478261,FALSE,4,13,2.6,"Brian Kelleher",11,"169_Iuri Alcantara_2017-06-03",180
"49",11,"UFC Fight Night 125 - Machida vs. Anders","win","Joe Soto",1,"1:06","TKO (Kick to the Body and Punches)",2018-02-03,1,0,TRUE,17,1,-2,0.772727272727273,44,0.613636363636364,FALSE,0.0909090909090909,FALSE,4,27,5.4,"Iuri Alcantara",140,"11_Joe Soto_2018-02-03","140_Iuri Alcantara_2018-02-03",140,"UFC Fight Night 125 - Machida vs. Anders","loss","Iuri Alcantara",1,"1:06","TKO (Kick to the Body and Punches)",2018-02-03,0,0,FALSE,6,2,-1,0.75,24,0.625,FALSE,0.208333333333333,TRUE,5,15,2.5,"Joe Soto",11,"140_Iuri Alcantara_2018-02-03",151
"50",110,"UCC 10 - Battle for the Belts 2002","win","Jeff Curran",3,"5:00","Decision (Unanimous)",2002-06-15,1,0,TRUE,5,1,-1,0.714285714285714,7,0.571428571428571,FALSE,0.285714285714286,TRUE,2,4,1.33333333333333,"Ivan Menjivar",117,"110_Jeff Curran_2002-06-15","117_Ivan Menjivar_2002-06-15",117,"UCC 10 - Battle for the Belts 2002","loss","Ivan Menjivar",3,"5:00","Decision (Unanimous)",2002-06-15,0,1,TRUE,9,1,1,0.705882352941177,17,0.588235294117647,TRUE,0.294117647058824,FALSE,5,10,1.66666666666667,"Jeff Curran",110,"117_Ivan Menjivar_2002-06-15",227
"51",110,"K-1 - Hero's 5","win","Taiyo Nakahara",2,"5:00","Decision (Unanimous)",2006-05-03,1,0,TRUE,11,1,-1,0.772727272727273,22,0.636363636363636,FALSE,0.136363636363636,TRUE,3,14,3.5,"Ivan Menjivar",161,"110_Taiyo Nakahara_2006-05-03","161_Ivan Menjivar_2006-05-03",161,"K-1 - Hero's 5","loss","Ivan Menjivar",2,"5:00","Decision (Unanimous)",2006-05-03,0,0,FALSE,6,2,-1,0.7,10,0.2,FALSE,0.3,TRUE,3,2,0.5,"Taiyo Nakahara",110,"161_Ivan Menjivar_2006-05-03",271
"52",110,"UFC 129 - St. Pierre vs. Shields","win","Charlie Valencia",1,"1:30","TKO (Elbow and Punches)",2011-04-30,1,0,TRUE,15,1,-1,0.724137931034483,29,0.551724137931034,FALSE,0.103448275862069,FALSE,3,16,4,"Ivan Menjivar",123,"110_Charlie Valencia_2011-04-30","123_Ivan Menjivar_2011-04-30",123,"UFC 129 - St. Pierre vs. Shields","loss","Ivan Menjivar",1,"1:30","TKO (Elbow and Punches)",2011-04-30,0,0,FALSE,8,2,-1,0.666666666666667,18,0.333333333333333,FALSE,0.277777777777778,TRUE,5,6,1,"Charlie Valencia",110,"123_Ivan Menjivar_2011-04-30",233
"53",110,"UFC on Fuel TV 1 - Sanchez vs. Ellenberger","win","John Albert",1,"3:45","Submission (Rear-Naked Choke)",2012-02-15,1,1,FALSE,15,3,2,0.741935483870968,31,0.548387096774194,FALSE,0.0967741935483871,FALSE,3,17,4.25,"Ivan Menjivar",375,"110_John Albert_2012-02-15","375_Ivan Menjivar_2012-02-15",375,"UFC on Fuel TV 1 - Sanchez vs. Ellenberger","loss","Ivan Menjivar",1,"3:45","Submission (Rear-Naked Choke)",2012-02-15,0,1,TRUE,4,1,1,0.857142857142857,7,0.857142857142857,TRUE,0.142857142857143,FALSE,1,6,3,"John Albert",110,"375_Ivan Menjivar_2012-02-15",485
"54",111,"WEC 28 - WrekCage","win","Charlie Valencia",2,"2:50","Submission (Rear-Naked Choke)",2007-06-03,1,1,FALSE,1,4,3,1,3,1,TRUE,0,FALSE,0,3,3,"Brian Bowles",123,"111_Charlie Valencia_2007-06-03","123_Brian Bowles_2007-06-03",123,"WEC 28 - WrekCage","loss","Brian Bowles",2,"2:50","Submission (Rear-Naked Choke)",2007-06-03,0,1,TRUE,4,1,1,0.8,10,0.5,TRUE,0.2,FALSE,2,5,1.66666666666667,"Charlie Valencia",111,"123_Brian Bowles_2007-06-03",234
"55",111,"UFC 132 - Cruz vs. Faber 2","win","Takeya Mizugaki",3,"5:00","Decision (Unanimous)",2011-07-02,1,1,FALSE,3,2,1,0.9,10,0.9,TRUE,0.1,FALSE,1,9,4.5,"Brian Bowles",113,"111_Takeya Mizugaki_2011-07-02","113_Brian Bowles_2011-07-02",113,"UFC 132 - Cruz vs. Faber 2","loss","Brian Bowles",3,"5:00","Decision (Unanimous)",2011-07-02,0,1,TRUE,10,1,1,0.666666666666667,21,0.238095238095238,FALSE,0.19047619047619,FALSE,4,5,1,"Takeya Mizugaki",111,"113_Brian Bowles_2011-07-02",224
"56",111,"UFC 160 - Velasquez vs. Bigfoot 2","loss","George Roop",2,"1:43","TKO (Punches)",2013-05-25,0,0,FALSE,4,2,-1,0.833333333333333,12,0.75,FALSE,0.166666666666667,TRUE,2,9,3,"Brian Bowles",86,"111_George Roop_2013-05-25","86_Brian Bowles_2013-05-25",86,"UFC 160 - Velasquez vs. Bigfoot 2","win","Brian Bowles",2,"1:43","TKO (Punches)",2013-05-25,1,1,FALSE,15,2,1,0.565217391304348,23,0.304347826086957,FALSE,0.304347826086957,FALSE,7,7,0.875,"George Roop",111,"86_Brian Bowles_2013-05-25",197
"57",112,"IHC 9 - Purgatory","win","John Hosman",1,"3:18","Submission (Rear-Naked Choke)",2005-11-19,1,1,FALSE,5,3,2,0.5,10,0.5,TRUE,0.5,FALSE,5,5,0.833333333333333,"Eddie Wineland",151,"112_John Hosman_2005-11-19","151_Eddie Wineland_2005-11-19",151,"IHC 9 - Purgatory","loss","Eddie Wineland",1,"3:18","Submission (Rear-Naked Choke)",2005-11-19,0,1,TRUE,2,1,4,1,4,1,TRUE,0,FALSE,0,4,4,"John Hosman",112,"151_Eddie Wineland_2005-11-19",263
"58",112,"WEC 26 - Las Vegas","loss","Chase Beebe",5,"5:00","Decision (Unanimous)",2007-03-24,0,1,TRUE,6,1,9,0.705882352941177,17,0.647058823529412,FALSE,0.294117647058824,FALSE,5,11,1.83333333333333,"Eddie Wineland",154,"112_Chase Beebe_2007-03-24","154_Eddie Wineland_2007-03-24",154,"WEC 26 - Las Vegas","win","Eddie Wineland",5,"5:00","Decision (Unanimous)",2007-03-24,1,1,FALSE,3,6,5,0.9,10,0.9,TRUE,0,FALSE,0,9,9,"Chase Beebe",112,"154_Eddie Wineland_2007-03-24",266
"59",112,"WEC 46 - Varner vs. Henderson","win","George Roop",3,"5:00","Decision (Unanimous)",2010-01-10,1,1,FALSE,9,2,1,0.681818181818182,22,0.590909090909091,FALSE,0.272727272727273,FALSE,6,13,1.85714285714286,"Eddie Wineland",86,"112_George Roop_2010-01-10","86_Eddie Wineland_2010-01-10",86,"WEC 46 - Varner vs. Henderson","loss","Eddie Wineland",3,"5:00","Decision (Unanimous)",2010-01-10,0,1,TRUE,10,1,1,0.666666666666667,15,0.333333333333333,FALSE,0.266666666666667,FALSE,4,5,1,"George Roop",112,"86_Eddie Wineland_2010-01-10",198
"60",112,"UFC 165 - Jones vs. Gustafsson","loss","Renan Barao",2,"0:35","TKO (Spinning Back Kick and Punches)",2013-09-21,0,1,TRUE,12,1,2,0.689655172413793,29,0.551724137931034,FALSE,0.206896551724138,FALSE,6,16,2.28571428571429,"Eddie Wineland",8,"112_Renan Barao_2013-09-21","8_Eddie Wineland_2013-09-21",8,"UFC 165 - Jones vs. Gustafsson","win","Eddie Wineland",2,"0:35","TKO (Spinning Back Kick and Punches)",2013-09-21,1,1,FALSE,4,21,20,0.9375,32,0.625,TRUE,0.03125,FALSE,1,20,10,"Renan Barao",112,"8_Eddie Wineland_2013-09-21",120
"61",112,"UFC on Fox 22 - VanZant vs. Waterson","win","Takeya Mizugaki",1,"3:04","TKO (Punches)",2016-12-17,1,1,FALSE,15,2,1,0.647058823529412,34,0.529411764705882,TRUE,0.235294117647059,FALSE,8,18,2,"Eddie Wineland",113,"112_Takeya Mizugaki_2016-12-17","113_Eddie Wineland_2016-12-17",113,"UFC on Fox 22 - VanZant vs. Waterson","loss","Eddie Wineland",1,"3:04","TKO (Punches)",2016-12-17,0,0,FALSE,16,2,-1,0.636363636363636,33,0.181818181818182,FALSE,0.212121212121212,TRUE,7,6,0.75,"Takeya Mizugaki",112,"113_Eddie Wineland_2016-12-17",225
"62",112,"UFC Fight Night 108 - Swanson vs. Lobov","loss","John Dodson",3,"5:00","Decision (Unanimous)",2017-04-22,0,1,TRUE,16,1,2,0.657142857142857,35,0.542857142857143,TRUE,0.228571428571429,FALSE,8,19,2.11111111111111,"Eddie Wineland",180,"112_John Dodson_2017-04-22","180_Eddie Wineland_2017-04-22",180,"UFC Fight Night 108 - Swanson vs. Lobov","win","Eddie Wineland",3,"5:00","Decision (Unanimous)",2017-04-22,1,0,TRUE,17,1,-1,0.692307692307692,26,0.423076923076923,FALSE,0,FALSE,0,11,11,"John Dodson",112,"180_Eddie Wineland_2017-04-22",292
"63",113,"WEC 42 - Torres vs. Bowles","win","Jeff Curran",3,"5:00","Decision (Split)",2009-08-09,1,0,TRUE,5,1,-1,0.6875,16,0.3125,FALSE,0.1875,FALSE,3,5,1.25,"Takeya Mizugaki",117,"113_Jeff Curran_2009-08-09","117_Takeya Mizugaki_2009-08-09",117,"WEC 42 - Torres vs. Bowles","loss","Takeya Mizugaki",3,"5:00","Decision (Split)",2009-08-09,0,0,FALSE,15,4,-3,0.720930232558139,43,0.488372093023256,FALSE,0.13953488372093,FALSE,6,21,3,"Jeff Curran",113,"117_Takeya Mizugaki_2009-08-09",230
"64",113,"UFC Live 3 - Sanchez vs. Kampmann","win","Reuben Duran",3,"5:00","Decision (Split)",2011-03-03,1,0,TRUE,9,1,-1,0.65,20,0.25,FALSE,0.2,TRUE,4,5,1,"Takeya Mizugaki",295,"113_Reuben Duran_2011-03-03","295_Takeya Mizugaki_2011-03-03",295,"UFC Live 3 - Sanchez vs. Kampmann","loss","Takeya Mizugaki",3,"5:00","Decision (Split)",2011-03-03,0,1,TRUE,5,1,4,0.7,10,0.6,TRUE,0.2,FALSE,2,6,2,"Reuben Duran",113,"295_Takeya Mizugaki_2011-03-03",408
"65",113,"UFC 135 - Jones vs. Rampage","win","Cole Escovedo",2,"4:30","TKO (Punches)",2011-09-24,1,0,TRUE,11,1,-1,0.636363636363636,22,0.227272727272727,FALSE,0.181818181818182,FALSE,4,5,1,"Takeya Mizugaki",124,"113_Cole Escovedo_2011-09-24","124_Takeya Mizugaki_2011-09-24",124,"UFC 135 - Jones vs. Rampage","loss","Takeya Mizugaki",2,"4:30","TKO (Punches)",2011-09-24,0,0,FALSE,8,2,-1,0.708333333333333,24,0.666666666666667,FALSE,0.166666666666667,FALSE,4,16,3.2,"Cole Escovedo",113,"124_Takeya Mizugaki_2011-09-24",237
"66",113,"UFC Fight Night 75 - Barnett vs. Nelson","win","George Roop",3,"5:00","Decision (Unanimous)",2015-09-26,1,0,TRUE,15,1,-2,0.645161290322581,31,0.193548387096774,FALSE,0.193548387096774,TRUE,6,6,0.857142857142857,"Takeya Mizugaki",86,"113_George Roop_2015-09-26","86_Takeya Mizugaki_2015-09-26",86,"UFC Fight Night 75 - Barnett vs. Nelson","loss","Takeya Mizugaki",3,"5:00","Decision (Unanimous)",2015-09-26,0,0,FALSE,18,2,-1,0.555555555555556,27,0.296296296296296,FALSE,0.333333333333333,TRUE,9,8,0.8,"George Roop",113,"86_Takeya Mizugaki_2015-09-26",199
"67",114,"WEC 44 - Brown vs. Aldo","win","Mike Thomas Brown",2,"1:20","TKO (Punches)",2009-11-18,1,1,FALSE,3,9,8,0.9375,16,0.75,TRUE,0.0625,FALSE,1,12,6,"Jose Aldo",115,"114_Mike Thomas Brown_2009-11-18","115_Jose Aldo_2009-11-18",115,"WEC 44 - Brown vs. Aldo","loss","Jose Aldo",2,"1:20","TKO (Punches)",2009-11-18,0,1,TRUE,8,1,10,0.846153846153846,26,0.615384615384615,FALSE,0.153846153846154,FALSE,4,16,3.2,"Mike Thomas Brown",114,"115_Jose Aldo_2009-11-18",229
"68",114,"UFC 129 - St. Pierre vs. Shields","win","Mark Hominick",5,"5:00","Decision (Unanimous)",2011-04-30,1,1,FALSE,3,12,11,0.947368421052632,19,0.736842105263158,TRUE,0.0526315789473684,FALSE,1,14,7,"Jose Aldo",155,"114_Mark Hominick_2011-04-30","155_Jose Aldo_2011-04-30",155,"UFC 129 - St. Pierre vs. Shields","loss","Jose Aldo",5,"5:00","Decision (Unanimous)",2011-04-30,0,1,TRUE,12,1,5,0.714285714285714,28,0.571428571428571,TRUE,0.25,FALSE,7,16,2,"Mark Hominick",114,"155_Jose Aldo_2011-04-30",269
"69",114,"UFC 142 - Aldo vs. Mendes","win","Chad Mendes",1,"4:59","KO (Knee)",2012-01-14,1,1,FALSE,3,14,13,0.952380952380952,21,0.666666666666667,FALSE,0.0476190476190476,FALSE,1,14,7,"Jose Aldo",149,"114_Chad Mendes_2012-01-14","149_Jose Aldo_2012-01-14",149,"UFC 142 - Aldo vs. Mendes","loss","Jose Aldo",1,"4:59","KO (Knee)",2012-01-14,0,1,TRUE,2,1,11,1,11,0.363636363636364,FALSE,0,FALSE,0,4,4,"Chad Mendes",114,"149_Jose Aldo_2012-01-14",263
"70",114,"UFC 179 - Aldo vs. Mendes 2","win","Chad Mendes",5,"5:00","Decision (Unanimous)",2014-10-25,1,1,FALSE,3,18,17,0.96,25,0.64,FALSE,0.04,FALSE,1,16,8,"Jose Aldo",149,"114_Chad Mendes_2014-10-25","149_Jose Aldo_2014-10-25",149,"UFC 179 - Aldo vs. Mendes 2","loss","Jose Aldo",5,"5:00","Decision (Unanimous)",2014-10-25,0,1,TRUE,4,1,5,0.941176470588235,17,0.470588235294118,FALSE,0.0588235294117647,FALSE,1,8,4,"Chad Mendes",114,"149_Jose Aldo_2014-10-25",263
"71",114,"UFC 245 - Usman vs. Covington","loss","Marlon Moraes",3,"5:00","Decision (Split)",2019-12-14,0,0,FALSE,8,2,-1,0.848484848484849,33,0.545454545454545,FALSE,0.121212121212121,FALSE,4,18,3.6,"Jose Aldo",78,"114_Marlon Moraes_2019-12-14","78_Jose Aldo_2019-12-14",78,"UFC 245 - Usman vs. Covington","win","Jose Aldo",3,"5:00","Decision (Split)",2019-12-14,1,0,TRUE,11,1,-1,0.758620689655172,29,0.551724137931034,FALSE,0.206896551724138,TRUE,6,16,2.28571428571429,"Marlon Moraes",114,"78_Jose Aldo_2019-12-14",192
"72",115,"TFC 8 - Hell Raiser","win","Mark Hominick",3,"4:27","Submission (Heel Hook)",2003-06-06,1,1,FALSE,3,5,4,0.857142857142857,7,0.857142857142857,TRUE,0.142857142857143,FALSE,1,6,3,"Mike Thomas Brown",155,"115_Mark Hominick_2003-06-06","155_Mike Thomas Brown_2003-06-06",155,"TFC 8 - Hell Raiser","loss","Mike Thomas Brown",3,"4:27","Submission (Heel Hook)",2003-06-06,0,0,FALSE,2,2,-1,0.75,4,0.75,FALSE,0.25,TRUE,1,3,1.5,"Mark Hominick",115,"155_Mike Thomas Brown_2003-06-06",270
"73",115,"GCM - D.O.G. 2","win","Taiyo Nakahara",2,"2:23","Submission (Arm-Triangle Choke)",2005-06-11,1,1,FALSE,5,2,1,0.769230769230769,13,0.615384615384615,FALSE,0.230769230769231,FALSE,3,8,2,"Mike Thomas Brown",161,"115_Taiyo Nakahara_2005-06-11","161_Mike Thomas Brown_2005-06-11",161,"GCM - D.O.G. 2","loss","Mike Thomas Brown",2,"2:23","Submission (Arm-Triangle Choke)",2005-06-11,0,1,TRUE,4,1,2,0.857142857142857,7,0.142857142857143,FALSE,0.142857142857143,FALSE,1,1,0.5,"Taiyo Nakahara",115,"161_Mike Thomas Brown_2005-06-11",276
"74",115,"WEC 34 - Sacramento","win","Jeff Curran",3,"5:00","Decision (Unanimous)",2008-06-01,1,1,FALSE,7,7,6,0.818181818181818,22,0.636363636363636,TRUE,0.181818181818182,FALSE,4,14,2.8,"Mike Thomas Brown",117,"115_Jeff Curran_2008-06-01","117_Mike Thomas Brown_2008-06-01",117,"WEC 34 - Sacramento","loss","Mike Thomas Brown",3,"5:00","Decision (Unanimous)",2008-06-01,0,0,FALSE,15,2,-1,0.75609756097561,41,0.51219512195122,FALSE,0.146341463414634,TRUE,6,21,3,"Jeff Curran",115,"117_Mike Thomas Brown_2008-06-01",232
"75",116,"UFC 24 - First Defense","win","David Velasquez",2,"2:41","TKO (Punches)",2000-03-10,1,1,FALSE,4,2,1,0.666666666666667,6,0.666666666666667,TRUE,0.333333333333333,FALSE,2,4,1.33333333333333,"Jens Pulver",133,"116_David Velasquez_2000-03-10","133_Jens Pulver_2000-03-10",133,"UFC 24 - First Defense","loss","Jens Pulver",2,"2:41","TKO (Punches)",2000-03-10,0,0,FALSE,4,2,-1,0.666666666666667,6,0.666666666666667,FALSE,0.333333333333333,TRUE,2,4,1.33333333333333,"David Velasquez",116,"133_Jens Pulver_2000-03-10",249
"76",116,"Shooto - 3/22 in Korakuen Hall","win","Naoya Uematsu",1,"2:09","KO (Punch)",2004-03-22,1,1,FALSE,8,3,2,0.761904761904762,21,0.476190476190476,TRUE,0.238095238095238,FALSE,5,10,1.66666666666667,"Jens Pulver",122,"116_Naoya Uematsu_2004-03-22","122_Jens Pulver_2004-03-22",122,"Shooto - 3/22 in Korakuen Hall","loss","Jens Pulver",1,"2:09","KO (Punch)",2004-03-22,0,1,TRUE,6,1,2,0.764705882352941,17,0.588235294117647,TRUE,0.117647058823529,FALSE,2,10,3.33333333333333,"Naoya Uematsu",116,"122_Jens Pulver_2004-03-22",238
"77",116,"IFL - Legends Championship 2006","win","Cole Escovedo",1,"0:56","KO (Punch)",2006-04-29,1,1,FALSE,12,2,1,0.740740740740741,27,0.518518518518518,TRUE,0.259259259259259,FALSE,7,14,1.75,"Jens Pulver",124,"116_Cole Escovedo_2006-04-29","124_Jens Pulver_2006-04-29",124,"IFL - Legends Championship 2006","loss","Jens Pulver",1,"0:56","KO (Punch)",2006-04-29,0,0,FALSE,4,2,-1,0.846153846153846,13,0.846153846153846,FALSE,0.0769230769230769,TRUE,1,11,5.5,"Cole Escovedo",116,"124_Jens Pulver_2006-04-29",240
"78",116,"WEC 41 - Brown vs. Faber 2","loss","Josh Grispi",1,"0:33","Submission (Guillotine Choke)",2009-06-07,0,0,FALSE,15,4,-3,0.647058823529412,34,0.470588235294118,FALSE,0.323529411764706,TRUE,11,16,1.33333333333333,"Jens Pulver",148,"116_Josh Grispi_2009-06-07","148_Jens Pulver_2009-06-07",148,"WEC 41 - Brown vs. Faber 2","win","Jens Pulver",1,"0:33","Submission (Guillotine Choke)",2009-06-07,1,1,FALSE,3,9,8,0.923076923076923,13,0.846153846153846,TRUE,0.0769230769230769,FALSE,1,11,5.5,"Josh Grispi",116,"148_Jens Pulver_2009-06-07",264
"79",117,"SB 29 - SuperBrawl 29","loss","Norifumi Yamamoto",3,"5:00","Decision (Unanimous)",2003-05-09,0,1,TRUE,11,1,4,0.727272727272727,22,0.545454545454545,TRUE,0.227272727272727,FALSE,5,12,2,"Jeff Curran",153,"117_Norifumi Yamamoto_2003-05-09","153_Jeff Curran_2003-05-09",153,"SB 29 - SuperBrawl 29","win","Jeff Curran",3,"5:00","Decision (Unanimous)",2003-05-09,1,1,FALSE,3,2,1,0.666666666666667,6,0.5,TRUE,0.333333333333333,FALSE,2,3,1,"Norifumi Yamamoto",117,"153_Jeff Curran_2003-05-09",270
"80",117,"XFO 13 - Operation Beatdown","win","Raphael Assuncao",3,"5:00","Decision (Majority)",2006-11-11,1,1,FALSE,14,2,1,0.742857142857143,35,0.542857142857143,FALSE,0.142857142857143,FALSE,5,19,3.16666666666667,"Jeff Curran",80,"117_Raphael Assuncao_2006-11-11","80_Jeff Curran_2006-11-11",80,"XFO 13 - Operation Beatdown","loss","Jeff Curran",3,"5:00","Decision (Majority)",2006-11-11,0,1,TRUE,2,1,9,1,9,0.888888888888889,TRUE,0,FALSE,0,8,8,"Raphael Assuncao",117,"80_Jeff Curran_2006-11-11",197
"81",117,"RFA 9 - Munhoz vs. Curran","loss","Pedro Munhoz",5,"5:00","Decision (Split)",2013-08-16,0,1,TRUE,21,1,1,0.692307692307692,52,0.423076923076923,FALSE,0.115384615384615,FALSE,6,22,3.14285714285714,"Jeff Curran",82,"117_Pedro Munhoz_2013-08-16","82_Jeff Curran_2013-08-16",82,"RFA 9 - Munhoz vs. Curran","win","Jeff Curran",5,"5:00","Decision (Split)",2013-08-16,1,1,FALSE,1,9,8,1,8,0.75,TRUE,0,FALSE,0,6,6,"Pedro Munhoz",117,"82_Jeff Curran_2013-08-16",199
"82",118,"TC 15 - Total Combat 15","NC","Shawn Bias",1,"4:29","No ContestN/A)",2006-07-15,0,1,TRUE,2,1,3,1,3,1,TRUE,0,FALSE,0,3,3,"Chance Farrar",126,"118_Shawn Bias_2006-07-15","126_Chance Farrar_2006-07-15",126,"TC 15 - Total Combat 15","NC","Chance Farrar",1,"4:29","No ContestN/A)",2006-07-15,0,1,TRUE,5,1,5,0.727272727272727,11,0.454545454545455,TRUE,0.272727272727273,FALSE,3,5,1.25,"Shawn Bias",118,"126_Chance Farrar_2006-07-15",244
"83",119,"GICM 3 - Garden Island Cage Match 3","loss","Eben Kaneshiro",1,"0:00","TKO (Punches)",2006-03-25,0,0,FALSE,7,3,-2,0.625,16,0.625,FALSE,0.375,TRUE,6,10,1.42857142857143,"Joe Pearson",130,"119_Eben Kaneshiro_2006-03-25","130_Joe Pearson_2006-03-25",130,"GICM 3 - Garden Island Cage Match 3","win","Joe Pearson",1,"0:00","TKO (Punches)",2006-03-25,1,1,FALSE,5,6,5,0.818181818181818,11,0.727272727272727,TRUE,0.0909090909090909,FALSE,1,8,4,"Eben Kaneshiro",119,"130_Joe Pearson_2006-03-25",249
