"","rowid","Event","Result","Fighter","Round","Time","Method","DateEvent","Outcome","PreviousOutcome","start","streak_id","streak","StreakLength","WinRatio","CountFights","FinishRatio","FinishPrevious","FinishedRatio","FinishedPrevious","FinishedCount","FinishCount","DamageDiff"
"123","105","UFC 125 - Resolution","draw","Gray Maynard",5,"5:00","Draw (Split)",2011-01-01,0,1,TRUE,4,1,5,0.933333333333333,15,0.4,FALSE,0,FALSE,0,6,6
"124","105","UFC 136 - Edgar vs. Maynard 3","win","Gray Maynard",4,"3:54","KO (Punches)",2011-10-08,1,0,TRUE,5,1,-1,0.875,16,0.375,FALSE,0.0625,TRUE,1,6,3
"125","105","UFC 144 - Edgar vs. Henderson","loss","Benson Henderson",5,"5:00","Decision (Unanimous)",2012-02-26,0,1,TRUE,6,1,1,0.882352941176471,17,0.411764705882353,TRUE,0.0588235294117647,FALSE,1,7,3.5
"126","105","UFC 150 - Henderson vs. Edgar 2","loss","Benson Henderson",5,"5:00","Decision (Split)",2012-08-11,0,0,FALSE,6,2,-1,0.833333333333333,18,0.388888888888889,FALSE,0.0555555555555556,FALSE,1,7,3.5
"127","105","UFC 156 - Aldo vs. Edgar","loss","Jose Aldo",5,"5:00","Decision (Unanimous)",2013-02-02,0,0,FALSE,6,3,-2,0.789473684210526,19,0.368421052631579,FALSE,0.0526315789473684,FALSE,1,7,3.5
"128","105","UFC 162 - Silva vs. Weidman","win","Charles Oliveira",3,"5:00","Decision (Unanimous)",2013-07-06,1,0,TRUE,7,1,-3,0.75,20,0.35,FALSE,0.05,FALSE,1,7,3.5
"129","105","UFC - The Ultimate Fighter 19 Finale","win","B.J. Penn",3,"4:16","TKO (Punches)",2014-07-06,1,1,FALSE,7,2,1,0.761904761904762,21,0.333333333333333,FALSE,0.0476190476190476,FALSE,1,7,3.5
"130","105","UFC Fight Night 57 - Edgar vs. Swanson","win","Cub Swanson",5,"4:56","Submission (Neck Crank)",2014-11-22,1,1,FALSE,7,3,2,0.772727272727273,22,0.363636363636364,TRUE,0.0454545454545455,FALSE,1,8,4
"131","105","UFC Fight Night 66 - Edgar vs. Faber","win","Urijah Faber",5,"5:00","Decision (Unanimous)",2015-05-16,1,1,FALSE,7,4,3,0.782608695652174,23,0.391304347826087,TRUE,0.0434782608695652,FALSE,1,9,4.5
"132","105","UFC - The Ultimate Fighter 22 Finale","win","Chad Mendes",1,"2:28","KO (Punch)",2015-12-11,1,1,FALSE,7,5,4,0.791666666666667,24,0.375,FALSE,0.0416666666666667,FALSE,1,9,4.5
"133","105","UFC 200 - Tate vs. Nunes","loss","Jose Aldo",5,"5:00","Decision (Unanimous)",2016-07-09,0,1,TRUE,8,1,5,0.8,25,0.4,TRUE,0.04,FALSE,1,10,5
"134","105","UFC 205 - Alvarez vs. McGregor","win","Jeremy Stephens",3,"5:00","Decision (Unanimous)",2016-11-12,1,0,TRUE,9,1,-1,0.769230769230769,26,0.384615384615385,FALSE,0.0384615384615385,FALSE,1,10,5
"135","105","UFC 211 - Miocic vs. Dos Santos 2","win","Yair Rodriguez",2,"5:00","TKO (Doctor Stoppage)",2017-05-13,1,1,FALSE,9,2,1,0.777777777777778,27,0.37037037037037,FALSE,0.037037037037037,FALSE,1,10,5
"136","105","UFC 222 - Cyborg vs. Kunitskaya","loss","Brian Ortega",1,"4:44","KO (Punches)",2018-03-03,0,1,TRUE,10,1,2,0.785714285714286,28,0.392857142857143,TRUE,0.0357142857142857,FALSE,1,11,5.5
"137","105","UFC Fight Night 128 - Barboza vs. Lee","win","Cub Swanson",3,"5:00","Decision (Unanimous)",2018-04-21,1,0,TRUE,11,1,-1,0.758620689655172,29,0.379310344827586,FALSE,0.0689655172413793,TRUE,2,11,3.66666666666667
"138","105","UFC 240 - Holloway vs. Edgar","loss","Max Holloway",5,"5:00","Decision (Unanimous)",2019-07-27,0,1,TRUE,12,1,1,0.766666666666667,30,0.366666666666667,FALSE,0.0666666666666667,FALSE,2,11,3.66666666666667
"139","105","UFC Fight Night 165 - Edgar vs. Korean Zombie","loss","Chan Sung Jung",1,"3:18","TKO (Punches)",2019-12-21,0,0,FALSE,12,2,-1,0.741935483870968,31,0.354838709677419,FALSE,0.0645161290322581,FALSE,2,11,3.66666666666667
"140","105","UFC on ESPN 15 - Munhoz vs. Edgar","win","Pedro Munhoz",5,"5:00","Decision (Split)",2020-08-22,1,0,TRUE,13,1,-2,0.71875,32,0.34375,FALSE,0.09375,TRUE,3,11,2.75
"141","105","UFC Fight Night 184 - Overeem vs. Volkov","loss","Cory Sandhagen",1,"0:28","KO (Flying Knee)",2021-02-06,0,1,TRUE,14,1,1,0.727272727272727,33,0.333333333333333,FALSE,0.0909090909090909,FALSE,3,11,2.75
"142","106","CXF - Uprising in Upland","win","Ray Cox",1,"0:52","KO (Punches)",2008-06-14,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"143","106","CXF - California Xtreme Fighting","win","Chris Drumm",1,"0:46","KO (Punches)",2008-10-30,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1
"144","106","Call To Arms - Call To Arms 1","win","Johnny Gomez",3,"5:00","Decision (Unanimous)",2009-05-16,1,1,FALSE,1,3,2,1,2,1,TRUE,0,FALSE,0,2,2
"145","106","Called Out MMA - Called Out MMA 1","win","Aaron Arana",3,"5:00","Decision (Majority)",2009-08-15,1,1,FALSE,1,4,3,1,3,0.666666666666667,FALSE,0,FALSE,0,2,2
"146","106","Called Out MMA - Called Out MMA 2","win","Fernando Bernstein",1,"0:30","TKO (Punches)",2010-01-24,1,1,FALSE,1,5,4,1,4,0.5,FALSE,0,FALSE,0,2,2
"147","106","WEC 52 - Faber vs. Mizugaki","loss","Erik Koch",1,"1:36","TKO (Head Kick and Punches)",2010-11-11,0,1,TRUE,2,1,5,1,5,0.6,TRUE,0,FALSE,0,3,3
"148","106","UFC - The Ultimate Fighter 13 Finale","loss","Reuben Duran",3,"1:57","Submission (Rear-Naked Choke)",2011-06-04,0,0,FALSE,2,2,-1,0.833333333333333,6,0.5,FALSE,0.166666666666667,TRUE,1,3,1.5
"149","106","TPF 11 - Redemption","win","Brad McDonald",1,"0:40","KO (Punches)",2011-12-02,1,0,TRUE,3,1,-2,0.714285714285714,7,0.428571428571429,FALSE,0.285714285714286,TRUE,2,3,1
"150","106","TPF 12 - Second Coming","win","Antonio Duarte",1,"1:15","KO (Punches)",2012-03-09,1,1,FALSE,3,2,1,0.75,8,0.5,TRUE,0.25,FALSE,2,4,1.33333333333333
"151","106","UFC on Fuel TV 3 - Korean Zombie vs. Poirier","win","Alex Soto",3,"5:00","Decision (Unanimous)",2012-05-15,1,1,FALSE,3,3,2,0.777777777777778,9,0.555555555555556,TRUE,0.222222222222222,FALSE,2,5,1.66666666666667
"152","106","UFC 149 - Faber vs. Barao","NC","Roland Delorme",1,"4:19","NC (Overturned by Commission)",2012-07-21,0,1,TRUE,4,1,3,0.8,10,0.5,FALSE,0.2,FALSE,2,5,1.66666666666667
"153","106","UFC 156 - Aldo vs. Edgar","win","Edwin Figueroa",2,"4:20","TKO (Punches)",2013-02-02,1,0,TRUE,5,1,-1,0.727272727272727,11,0.454545454545455,FALSE,0.272727272727273,TRUE,3,5,1.25
"154","106","UFC Fight Night 31 - Fight for the Troops 3","win","George Roop",2,"2:20","TKO (Punches)",2013-11-06,1,1,FALSE,5,2,1,0.75,12,0.5,TRUE,0.25,FALSE,3,6,1.5
"155","106","UFC 173 - Barao vs. Dillashaw","loss","Takeya Mizugaki",3,"5:00","Decision (Unanimous)",2014-05-24,0,1,TRUE,6,1,2,0.769230769230769,13,0.538461538461538,TRUE,0.230769230769231,FALSE,3,7,1.75
"156","106","UFC 181 - Hendricks vs. Lawler 2","loss","Urijah Faber",2,"1:34","Submission (Bulldog Choke)",2014-12-06,0,0,FALSE,6,2,-1,0.714285714285714,14,0.5,FALSE,0.214285714285714,FALSE,3,7,1.75
"157","106","UFC Fight Night 68 - Boetsch vs. Henderson","win","Alex Caceres",1,"0:21","KO (Punches)",2015-06-06,1,0,TRUE,7,1,-2,0.666666666666667,15,0.466666666666667,FALSE,0.266666666666667,TRUE,4,7,1.4
"158","106","UFC 191 - Johnson vs. Dodson 2","loss","John Lineker",1,"2:08","Submission (Guillotine Choke)",2015-09-05,0,1,TRUE,8,1,1,0.6875,16,0.5,TRUE,0.25,FALSE,4,8,1.6
"159","106","UFC Fight Night 84 - Silva vs. Bisping","loss","Brad Pickett",3,"5:00","Decision (Split)",2016-02-27,0,0,FALSE,8,2,-1,0.647058823529412,17,0.470588235294118,FALSE,0.294117647058824,TRUE,5,8,1.33333333333333
"160","106","UFC 201 - Lawler vs. Woodley","loss","Erik Perez",3,"5:00","Decision (Unanimous)",2016-07-30,0,0,FALSE,8,3,-2,0.611111111111111,18,0.444444444444444,FALSE,0.277777777777778,FALSE,5,8,1.33333333333333
"161","106","XMMA - Vick vs. Fialho","win","Ryan Lilley",1,"4:03","TKO (Punches)",2021-01-30,1,0,TRUE,9,1,-3,0.578947368421053,19,0.421052631578947,FALSE,0.263157894736842,FALSE,5,8,1.33333333333333
"162","107","G-Force Fights - Bad Blood 1","win","Eric Luke",2,"1:45","Submission (Armbar)",2008-11-06,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"163","107","MFA - There Will Be Blood","win","Tulio Quintanilla",2,"4:14","TKO (Punches)",2008-12-13,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1
"164","107","KOTC - Hurricane","win","Eric Kovarik",1,"1:58","Submission (Rear-Naked Choke)",2009-02-21,1,1,FALSE,1,3,2,1,2,1,TRUE,0,FALSE,0,2,2
"165","107","XFN - Da Matta vs. Thorne","win","Joel Garcia",1,"1:05","Submission (Triangle Choke)",2009-05-14,1,1,FALSE,1,4,3,1,3,1,TRUE,0,FALSE,0,3,3
"166","107","BOTB - Best of the Best","loss","Farkhad Sharipov",3,"3:01","Submission (Armbar)",2009-06-12,0,1,TRUE,2,1,4,1,4,1,TRUE,0,FALSE,0,4,4
"167","107","WFC  - Battle of the Bay 8","loss","Matt McCook",2,"3:56","Submission (Armbar)",2009-07-10,0,0,FALSE,2,2,-1,0.8,5,0.8,FALSE,0.2,TRUE,1,4,2
"168","107","G-Force Fights - Bad Blood 3","win","Ketema Jahmal McLennan",3,"2:48","TKO (Punches)",2010-02-04,1,0,TRUE,3,1,-2,0.666666666666667,6,0.666666666666667,FALSE,0.333333333333333,TRUE,2,4,1.33333333333333
"169","107","UFC Fight Night 24 - Nogueira vs. Davis","loss","Mackens Semerzier",1,"3:18","Submission (Rear-Naked Choke)",2011-03-26,0,1,TRUE,4,1,1,0.714285714285714,7,0.714285714285714,TRUE,0.285714285714286,FALSE,2,5,1.66666666666667
"170","107","UFC Live 5 - Hardy vs. Lytle","loss","Jim Hettes",2,"3:12","Submission (Rear-Naked Choke)",2011-08-14,0,0,FALSE,4,2,-1,0.625,8,0.625,FALSE,0.375,TRUE,3,5,1.25
"171","107","UFC on Fox 1 - Velasquez vs. Dos Santos","win","Cole Escovedo",3,"5:00","Decision (Unanimous)",2011-11-12,1,0,TRUE,5,1,-2,0.555555555555556,9,0.555555555555556,FALSE,0.444444444444444,TRUE,4,5,1
"172","107","UFC 143 - Diaz vs. Condit","loss","Edwin Figueroa",3,"5:00","Decision (Split)",2012-02-04,0,1,TRUE,6,1,1,0.6,10,0.5,FALSE,0.4,FALSE,4,5,1
"173","107","UFC on Fuel TV 4 - Munoz vs. Weidman","win","Damacio Page",2,"1:27","Submission (Triangle Choke)",2012-07-11,1,0,TRUE,7,1,-1,0.545454545454545,11,0.454545454545455,FALSE,0.363636363636364,FALSE,4,5,1
"174","107","UFC on Fuel TV 6 - Franklin vs. Le","win","Motonobu Tezuka",3,"5:00","Decision (Split)",2012-11-10,1,1,FALSE,7,2,1,0.583333333333333,12,0.5,TRUE,0.333333333333333,FALSE,4,6,1.2
"175","107","UFC on Fuel TV 8 - Silva vs. Stann","NC","Kyung Ho Kang",3,"5:00","No Contest (Caceres Failed Drug Test)",2013-03-03,0,1,TRUE,8,1,2,0.615384615384615,13,0.461538461538462,FALSE,0.307692307692308,FALSE,4,6,1.2
"176","107","UFC 165 - Jones vs. Gustafsson","win","Roland Delorme",3,"5:00","Decision (Split)",2013-09-21,1,0,TRUE,9,1,-1,0.571428571428571,14,0.428571428571429,FALSE,0.357142857142857,TRUE,5,6,1
"177","107","UFC on Fox 10 - Henderson vs. Thomson","win","Sergio Pettis",3,"4:39","Submission (Rear-Naked Choke)",2014-01-25,1,1,FALSE,9,2,1,0.6,15,0.4,FALSE,0.333333333333333,FALSE,5,6,1
"178","107","UFC 175 - Weidman vs. Machida","loss","Urijah Faber",3,"1:09","Submission (Rear-Naked Choke)",2014-07-05,0,1,TRUE,10,1,2,0.625,16,0.4375,TRUE,0.3125,FALSE,5,7,1.16666666666667
"179","107","UFC Fight Night 52 - Hunt vs. Nelson","loss","Masanori Kanehara",3,"5:00","Decision (Unanimous)",2014-09-20,0,0,FALSE,10,2,-1,0.588235294117647,17,0.411764705882353,FALSE,0.352941176470588,TRUE,6,7,1
"180","107","UFC Fight Night 68 - Boetsch vs. Henderson","loss","Francisco Rivera",1,"0:21","KO (Punches)",2015-06-06,0,0,FALSE,10,3,-2,0.555555555555556,18,0.388888888888889,FALSE,0.333333333333333,FALSE,6,7,1
"181","107","UFC on Fox 18 - Johnson vs. Bader","win","Masio Fullen",3,"5:00","Decision (Unanimous)",2016-01-30,1,0,TRUE,11,1,-3,0.526315789473684,19,0.368421052631579,FALSE,0.368421052631579,TRUE,7,7,0.875
"182","107","UFC 199 - Rockhold vs. Bisping 2","win","Cole Miller",3,"5:00","Decision (Unanimous)",2016-06-04,1,1,FALSE,11,2,1,0.55,20,0.35,FALSE,0.35,FALSE,7,7,0.875
"183","107","UFC Fight Night 92 - Rodriguez vs. Caceres","loss","Yair Rodriguez",5,"5:00","Decision (Split)",2016-08-06,0,1,TRUE,12,1,2,0.571428571428571,21,0.333333333333333,FALSE,0.333333333333333,FALSE,7,7,0.875
"184","107","UFC on Fox 23 - Shevchenko vs. Pena","loss","Jason Knight",2,"4:21","Submission (Rear-Naked Choke)",2017-01-28,0,0,FALSE,12,2,-1,0.545454545454545,22,0.318181818181818,FALSE,0.318181818181818,FALSE,7,7,0.875
"185","107","UFC Fight Night 111 - Holm vs. Correia","win","Rolando Dy",2,"5:00","TKO (Eye Injury)",2017-06-17,1,0,TRUE,13,1,-2,0.521739130434783,23,0.304347826086957,FALSE,0.347826086956522,TRUE,8,7,0.777777777777778
"186","107","UFC Fight Night 122 - Bisping vs. Gastelum","loss","Guan Wang",3,"5:00","Decision (Split)",2017-11-25,0,1,TRUE,14,1,1,0.541666666666667,24,0.333333333333333,TRUE,0.333333333333333,FALSE,8,8,0.888888888888889
"187","107","UFC - The Ultimate Fighter 27 Finale","win","Martin Bravo",3,"5:00","Decision (Split)",2018-07-06,1,0,TRUE,15,1,-1,0.52,25,0.32,FALSE,0.32,FALSE,8,8,0.888888888888889
"188","107","UFC on ESPN 1 - Ngannou vs. Velasquez","loss","Kron Gracie",1,"2:06","Submission (Rear-Naked Choke)",2019-02-17,0,1,TRUE,16,1,1,0.538461538461538,26,0.307692307692308,FALSE,0.307692307692308,FALSE,8,8,0.888888888888889
"189","107","UFC on ESPN 4 - Dos Anjos vs. Edwards","win","Steven Peterson",3,"5:00","Decision (Unanimous)",2019-07-20,1,0,TRUE,17,1,-1,0.518518518518518,27,0.296296296296296,FALSE,0.333333333333333,TRUE,9,8,0.8
"190","107","UFC 250 - Nunes vs. Spencer","win","Chase Hooper",3,"5:00","Decision (Unanimous)",2020-06-06,1,1,FALSE,17,2,1,0.535714285714286,28,0.285714285714286,FALSE,0.321428571428571,FALSE,9,8,0.8
"191","107","UFC Fight Night 175 - Smith vs. Rakic","win","Austin Springer",1,"3:38","Submission (Rear-Naked Choke)",2020-08-29,1,1,FALSE,17,3,2,0.551724137931034,29,0.275862068965517,FALSE,0.310344827586207,FALSE,9,8,0.8
"192","107","UFC Fight Night 186 - Rozenstruik vs. Gane","win","Kevin Croom",3,"5:00","Decision (Unanimous)",2021-02-27,1,1,FALSE,17,4,3,0.566666666666667,30,0.3,TRUE,0.3,FALSE,9,9,0.9
"193","108","GC 71 - Lock 'n Load","win","Joe Corona",1,"1:17","Submission (Triangle Choke)",2007-11-11,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"194","108","GC 76 - Alpha Dog Challenge","win","Dominic Pena",1,"1:12","Submission (Arm-Triangle Choke)",2008-03-17,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1
"195","108","GC 78 - No Limits","win","Steve Frano",1,"1:17","TKO (Punches)",2008-05-18,1,1,FALSE,1,3,2,1,2,1,TRUE,0,FALSE,0,2,2
"196","108","GC 81 - Lights Out","win","Javier Vargas",1,"1:38","TKO (Punches)",2008-07-27,1,1,FALSE,1,4,3,1,3,1,TRUE,0,FALSE,0,3,3
"197","108","GC 84 - Bad Blood","win","Fernando Arreola",1,"3:49","SubmissionN/A)",2008-09-07,1,1,FALSE,1,5,4,1,4,1,TRUE,0,FALSE,0,4,4
"198","108","GC 86 - Day of the Dead","win","Randy Rodoni",1,"0:47","KO (Punch)",2008-11-02,1,1,FALSE,1,6,5,1,5,1,TRUE,0,FALSE,0,5,5
"199","108","PFC 12 - High Stakes","win","Jason Georgianna",1,"2:38","TKO (Punches)",2009-01-22,1,1,FALSE,1,7,6,1,6,1,TRUE,0,FALSE,0,6,6
"200","108","PFC 13 - Validation","loss","Cole Escovedo",2,"2:25","TKO (Punches)",2009-05-08,0,1,TRUE,2,1,7,1,7,1,TRUE,0,FALSE,0,7,7
"201","108","TPF 1 - Tachi Palace Fights 1","win","Carlos Garces",1,"2:01","TKO (Punches)",2009-10-08,1,0,TRUE,3,1,-1,0.875,8,0.875,FALSE,0.125,TRUE,1,7,3.5
"202","108","TPF 3 - Champions Collide","win","Manny Tapia",1,"4:31","TKO (Punches)",2010-02-04,1,1,FALSE,3,2,1,0.888888888888889,9,0.888888888888889,TRUE,0.111111111111111,FALSE,1,8,4
"203","108","TPF 5 - Stars and Strikes","win","Cole Escovedo",2,"1:12","KO (Punches)",2010-07-09,1,1,FALSE,3,3,2,0.9,10,0.9,TRUE,0.1,FALSE,1,9,4.5
"204","108","WEC 52 - Faber vs. Mizugaki","win","Clint Godfrey",1,"2:42","Submission (Armbar)",2010-11-11,1,1,FALSE,3,4,3,0.909090909090909,11,0.909090909090909,TRUE,0.0909090909090909,FALSE,1,10,5
"205","108","UFC Fight Night 24 - Nogueira vs. Davis","win","Edwin Figueroa",3,"5:00","Decision (Unanimous)",2011-03-26,1,1,FALSE,3,5,4,0.916666666666667,12,0.916666666666667,TRUE,0.0833333333333333,FALSE,1,11,5.5
"206","108","UFC 130 - Rampage vs. Hamill","win","Chris Cariaso",3,"5:00","Decision (Split)",2011-05-28,1,1,FALSE,3,6,5,0.923076923076923,13,0.846153846153846,FALSE,0.0769230769230769,FALSE,1,11,5.5
"207","108","UFC 139 - Shogun vs. Henderson","win","Alex Soto",1,"0:56","KO (Punches)",2011-11-19,1,1,FALSE,3,7,6,0.928571428571429,14,0.785714285714286,FALSE,0.0714285714285714,FALSE,1,11,5.5
"208","108","UFC 145 - Jones vs. Evans","win","Miguel Torres",1,"3:18","KO (Punches)",2012-04-21,1,1,FALSE,3,8,7,0.933333333333333,15,0.8,TRUE,0.0666666666666667,FALSE,1,12,6
"209","108","UFC on Fuel TV 7 - Barao vs. McDonald","loss","Renan Barao",4,"3:57","Submission (Arm-Triangle Choke)",2013-02-16,0,1,TRUE,4,1,8,0.9375,16,0.8125,TRUE,0.0625,FALSE,1,13,6.5
"210","108","UFC Fight Night 26 - Shogun vs. Sonnen","win","Brad Pickett",2,"3:43","Submission (Triangle Choke)",2013-08-17,1,0,TRUE,5,1,-1,0.882352941176471,17,0.764705882352941,FALSE,0.117647058823529,TRUE,2,13,4.33333333333333
"211","108","UFC on Fox 9 - Johnson vs. Benavidez 2","loss","Urijah Faber",2,"3:22","Submission (Guillotine Choke)",2013-12-14,0,1,TRUE,6,1,1,0.888888888888889,18,0.777777777777778,TRUE,0.111111111111111,FALSE,2,14,4.66666666666667
"212","108","UFC 195 - Lawler vs. Condit","win","Masanori Kanehara",2,"2:09","Submission (Rear-Naked Choke)",2016-01-02,1,0,TRUE,7,1,-1,0.842105263157895,19,0.736842105263158,FALSE,0.157894736842105,TRUE,3,14,3.5
"213","108","UFC Fight Night 91 - McDonald vs. Lineker","loss","John Lineker",1,"2:43","KO (Punches)",2016-07-13,0,1,TRUE,8,1,1,0.85,20,0.75,TRUE,0.15,FALSE,3,15,3.75
"214","108","Bellator 191 - McDonald vs. Ligier","win","Peter Ligier",3,"5:00","Decision (Unanimous)",2017-12-15,1,0,TRUE,9,1,-1,0.80952380952381,21,0.714285714285714,FALSE,0.19047619047619,TRUE,4,15,3
"215","108","Bellator 202 - Budd vs. Nogueira","win","Eduardo Dantas",1,"0:58","KO (Punches)",2018-07-13,1,1,FALSE,9,2,1,0.818181818181818,22,0.681818181818182,FALSE,0.181818181818182,FALSE,4,15,3
"216","109","AFC 24 - Alaska Fighting Championship","win","Mike Morris",1,"1:31","Submission (Armbar)",2006-06-15,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"217","109","ROF 25 - Overdrive","win","Louie Lagunsad",1,"1:43","Submission (Heel Hook)",2006-07-29,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1
"218","109","ROF 26 - Relentless","loss","Joey Jesser",1,"1:08","Submission (Armbar)",2006-09-09,0,1,TRUE,2,1,2,1,2,1,TRUE,0,FALSE,0,2,2
"219","109","ROF 29 - Aftershock","win","Tyler Toner",3,"5:00","Decision (Unanimous)",2007-04-28,1,0,TRUE,3,1,-1,0.666666666666667,3,0.666666666666667,FALSE,0.333333333333333,TRUE,1,2,1
"220","109","ShoXC - Elite Challenger Series","win","Chris    David",3,"5:00","Decision (Unanimous)",2007-07-27,1,1,FALSE,3,2,1,0.75,4,0.5,FALSE,0.25,FALSE,1,2,1
"221","109","WEC 32 - Albuquerque","loss","Damacio Page",3,"5:00","Decision (Unanimous)",2008-02-13,0,1,TRUE,4,1,2,0.8,5,0.4,FALSE,0.2,FALSE,1,2,1
"222","109","WEC 35 - World Extreme Cagefighting 35","win","Kenji Osawa",3,"5:00","Decision (Unanimous)",2008-08-03,1,0,TRUE,5,1,-1,0.666666666666667,6,0.333333333333333,FALSE,0.166666666666667,FALSE,1,2,1
"223","109","WEC 38 - Varner vs. Cerrone","win","Frank Gomez",1,"1:09","Submission (Guillotine Choke)",2009-01-25,1,1,FALSE,5,2,1,0.714285714285714,7,0.285714285714286,FALSE,0.142857142857143,FALSE,1,2,1
"224","109","WEC 41 - Brown vs. Faber 2","loss","Antonio Banuelos",3,"5:00","Decision (Split)",2009-06-07,0,1,TRUE,6,1,2,0.75,8,0.375,TRUE,0.125,FALSE,1,3,1.5
"225","109","WEC 43 - Cerrone vs. Henderson","win","Noah Thomas",1,"3:13","TKO (Punches and Elbows)",2009-10-10,1,0,TRUE,7,1,-1,0.666666666666667,9,0.333333333333333,FALSE,0.111111111111111,FALSE,1,3,1.5
"226","109","WEC 45 - Cerrone vs. Ratcliff","win","Takeya Mizugaki",3,"5:00","Decision (Unanimous)",2009-12-19,1,1,FALSE,7,2,1,0.7,10,0.4,TRUE,0.1,FALSE,1,4,2
"227","109","WEC 47 - Bowles vs. Cruz","win","Chad George",1,"0:31","Submission (Guillotine Choke)",2010-03-06,1,1,FALSE,7,3,2,0.727272727272727,11,0.363636363636364,FALSE,0.0909090909090909,FALSE,1,4,2
"228","109","WEC 48 - Aldo vs. Faber","win","Antonio Banuelos",3,"5:00","Decision (Unanimous)",2010-04-24,1,1,FALSE,7,4,3,0.75,12,0.416666666666667,TRUE,0.0833333333333333,FALSE,1,5,2.5
"229","109","WEC 50 - Cruz vs. Benavidez 2","win","Brad Pickett",3,"5:00","Decision (Unanimous)",2010-08-18,1,1,FALSE,7,5,4,0.769230769230769,13,0.384615384615385,FALSE,0.0769230769230769,FALSE,1,5,2.5
"230","109","WEC 53 - Henderson vs. Pettis","loss","Dominick Cruz",5,"5:00","Decision (Unanimous)",2010-12-16,0,1,TRUE,8,1,5,0.785714285714286,14,0.357142857142857,FALSE,0.0714285714285714,FALSE,1,5,2.5
"231","109","UFC - The Ultimate Fighter 13 Finale","win","Ken Stone",1,"4:01","KO (Punches)",2011-06-04,1,0,TRUE,9,1,-1,0.733333333333333,15,0.333333333333333,FALSE,0.0666666666666667,FALSE,1,5,2.5
"232","109","UFC 137 - Penn vs. Diaz","win","Jeff Curran",3,"5:00","Decision (Unanimous)",2011-10-29,1,1,FALSE,9,2,1,0.75,16,0.375,TRUE,0.0625,FALSE,1,6,3
"233","109","UFC 143 - Diaz vs. Condit","loss","Renan Barao",3,"5:00","Decision (Unanimous)",2012-02-04,0,1,TRUE,10,1,2,0.764705882352941,17,0.352941176470588,FALSE,0.0588235294117647,FALSE,1,6,3
"234","109","UFC on FX 3 - Johnson vs. McCall","loss","Eddie Wineland",2,"4:10","KO (Punches)",2012-06-08,0,0,FALSE,10,2,-1,0.722222222222222,18,0.333333333333333,FALSE,0.0555555555555556,FALSE,1,6,3
"235","109","UFC on Fox 5 - Henderson vs. Diaz","win","John Albert",1,"4:59","Submission (Rear-Naked Choke)",2012-12-08,1,0,TRUE,11,1,-2,0.684210526315789,19,0.315789473684211,FALSE,0.105263157894737,TRUE,2,6,2
"236","109","UFC - The Ultimate Fighter 17 Finale","loss","Urijah Faber",4,"3:16","Submission (Rear-Naked Choke)",2013-04-13,0,1,TRUE,12,1,1,0.7,20,0.35,TRUE,0.1,FALSE,2,7,2.33333333333333
"237","109","UFC on Fox 9 - Johnson vs. Benavidez 2","loss","Zach Makovsky",3,"5:00","Decision (Unanimous)",2013-12-14,0,0,FALSE,12,2,-1,0.666666666666667,21,0.333333333333333,FALSE,0.142857142857143,TRUE,3,7,1.75
"238","109","UFC Fight Night 38 - Shogun vs. Henderson 2","loss","Jussier Formiga",1,"3:07","Submission (Rear-Naked Choke)",2014-03-23,0,0,FALSE,12,3,-2,0.636363636363636,22,0.318181818181818,FALSE,0.136363636363636,FALSE,3,7,1.75
"239","109","UFC Fight Night 42 - Henderson vs. Khabilov","win","Danny Martinez",3,"5:00","Decision (Unanimous)",2014-06-07,1,0,TRUE,13,1,-3,0.608695652173913,23,0.304347826086957,FALSE,0.173913043478261,TRUE,4,7,1.4
"240","109","UFC 179 - Aldo vs. Mendes 2","loss","Wilson Reis",1,"3:28","Submission (Arm-Triangle Choke)",2014-10-25,0,1,TRUE,14,1,1,0.625,24,0.291666666666667,FALSE,0.166666666666667,FALSE,4,7,1.4
"241","109","UFC Fight Night 71 - Mir vs. Duffee","loss","Manny Gamburyan",3,"5:00","Decision (Unanimous)",2015-07-15,0,0,FALSE,14,2,-1,0.6,25,0.28,FALSE,0.2,TRUE,5,7,1.16666666666667
