"","rowid","Result","Fighter","Event","Round","Time","Method","DateEvent","Outcome","PreviousOutcome","start","streak_id","streak","StreakLength","WinRatio","CountFights","FinishRatio","FinishPrevious","FinishedRatio","FinishedPrevious","FinishedCount","FinishCount","DamageDiff"
"532","12","win","Jeff Cox","UFC Fight Night 10 - Stout vs. Fisher 2",1,"1:52","Submission (Arm-Triangle Choke)",2007-06-12,1,1,FALSE,7,3,2,0.857142857142857,21,0.571428571428571,TRUE,0.0952380952380952,FALSE,2,12,4
"533","12","win","Terry Etim","UFC 75 - Champion vs. Champion",3,"5:00","Decision (Unanimous)",2007-09-08,1,1,FALSE,7,4,3,0.863636363636364,22,0.590909090909091,TRUE,0.0909090909090909,FALSE,2,13,4.33333333333333
"534","12","loss","Tyson Griffin","UFC 81 - Breaking Point",3,"5:00","Decision (Unanimous)",2008-02-02,0,1,TRUE,8,1,4,0.869565217391304,23,0.565217391304348,FALSE,0.0869565217391304,FALSE,2,13,4.33333333333333
"535","12","loss","Joe Stevenson","UFC 86 - Jackson vs. Griffin",2,"2:57","Submission (Guillotine Choke)",2008-07-05,0,0,FALSE,8,2,-1,0.833333333333333,24,0.541666666666667,FALSE,0.0833333333333333,FALSE,2,13,4.33333333333333
"536","12","win","Rich Clementi","UFC Fight Night 17 - Lauzon vs. Stephens",1,"4:35","Submission (Guillotine Choke)",2009-02-07,1,0,TRUE,9,1,-2,0.8,25,0.52,FALSE,0.12,TRUE,3,13,3.25
"537","12","win","Jeremy Stephens","UFC Fight Night 18 - Condit vs. Kampmann",3,"5:00","Decision (Unanimous)",2009-04-01,1,1,FALSE,9,2,1,0.807692307692308,26,0.538461538461538,TRUE,0.115384615384615,FALSE,3,14,3.5
"538","12","loss","Melvin Guillard","UFC - The Ultimate Fighter 9 Finale",3,"5:00","Decision (Split)",2009-06-20,0,1,TRUE,10,1,2,0.814814814814815,27,0.518518518518518,FALSE,0.111111111111111,FALSE,3,14,3.5
"539","12","win","Josh Neer","UFC 104 - Machida vs. Shogun",3,"5:00","Decision (Unanimous)",2009-10-24,1,0,TRUE,11,1,-1,0.785714285714286,28,0.5,FALSE,0.107142857142857,FALSE,3,14,3.5
"540","12","win","Caol Uno","UFC Fight Night 21 - Florian vs. Gomi",1,"4:13","TKO (Punches)",2010-03-31,1,1,FALSE,11,2,1,0.793103448275862,29,0.482758620689655,FALSE,0.103448275862069,FALSE,3,14,3.5
"541","12","loss","Jim Miller","UFC Fight Night 22 - Marquardt vs. Palhares",3,"5:00","Decision (Unanimous)",2010-09-15,0,1,TRUE,12,1,2,0.8,30,0.5,TRUE,0.1,FALSE,3,15,3.75
"542","12","win","Kurt Pellegrino","UFC 128 - Shogun vs. Jones",3,"5:00","Decision (Split)",2011-03-19,1,0,TRUE,13,1,-1,0.774193548387097,31,0.483870967741935,FALSE,0.0967741935483871,FALSE,3,15,3.75
"543","12","win","Rafaello Oliveira","UFC 130 - Rampage vs. Hamill",2,"3:28","Submission (Rear-Naked Choke)",2011-05-28,1,1,FALSE,13,2,1,0.78125,32,0.46875,FALSE,0.09375,FALSE,3,15,3.75
"544","12","win","Rafael dos Anjos","UFC 139 - Shogun vs. Henderson",3,"5:00","Decision (Split)",2011-11-19,1,1,FALSE,13,3,2,0.787878787878788,33,0.484848484848485,TRUE,0.0909090909090909,FALSE,3,16,4
"545","12","loss","Khabib Nurmagomedov","UFC 148 - Silva vs. Sonnen 2",3,"5:00","Decision (Unanimous)",2012-07-07,0,1,TRUE,14,1,3,0.794117647058823,34,0.470588235294118,FALSE,0.0882352941176471,FALSE,3,16,4
"546","12","win","Francisco Trinaldo","UFC 153 - Silva vs. Bonnar",3,"5:00","Decision (Unanimous)",2012-10-13,1,0,TRUE,15,1,-1,0.771428571428571,35,0.457142857142857,FALSE,0.0857142857142857,FALSE,3,16,4
"547","12","loss","Evan Dunham","UFC 156 - Aldo vs. Edgar",3,"5:00","Decision (Split)",2013-02-02,0,1,TRUE,16,1,1,0.777777777777778,36,0.444444444444444,FALSE,0.0833333333333333,FALSE,3,16,4
"548","12","win","John Cholish","UFC on FX 8 - Belfort vs. Rockhold",2,"2:34","Submission (Guillotine Choke)",2013-05-18,1,0,TRUE,17,1,-1,0.756756756756757,37,0.432432432432432,FALSE,0.0810810810810811,FALSE,3,16,4
"549","12","win","Jamie Varner","UFC 164 - Henderson vs. Pettis 2",3,"5:00","Decision (Split)",2013-08-31,1,1,FALSE,17,2,1,0.763157894736842,38,0.447368421052632,TRUE,0.0789473684210526,FALSE,3,17,4.25
"550","12","loss","Michael Johnson","UFC 168 - Weidman vs. Silva 2",2,"1:32","KO (Punches)",2013-12-28,0,1,TRUE,18,1,2,0.769230769230769,39,0.435897435897436,FALSE,0.0769230769230769,FALSE,3,17,4.25
"551","12","win","Pat Healy","UFC Fight Night 45 - Cerrone vs. Miller",3,"5:00","Decision (Unanimous)",2014-07-16,1,0,TRUE,19,1,-1,0.75,40,0.425,FALSE,0.1,TRUE,4,17,3.4
"552","12","win","Piotr Hallmann","UFC Fight Night 51 - Bigfoot vs. Arlovski 2",3,"5:00","Decision (Split)",2014-09-13,1,1,FALSE,19,2,1,0.75609756097561,41,0.414634146341463,FALSE,0.0975609756097561,FALSE,4,17,3.4
"553","12","win","Norman Parke","UFC Fight Night 59 - McGregor vs. Siver",3,"5:00","Decision (Split)",2015-01-18,1,1,FALSE,19,3,2,0.761904761904762,42,0.404761904761905,FALSE,0.0952380952380952,FALSE,4,17,3.4
"554","12","loss","Tony Ferguson","UFC 184 - Rousey vs. Zingano",1,"2:37","Submission (Rear-Naked Choke)",2015-02-28,0,1,TRUE,20,1,3,0.767441860465116,43,0.395348837209302,FALSE,0.0930232558139535,FALSE,4,17,3.4
"555","12","loss","Abel Trujillo","UFC Fight Night 77 - Belfort vs. Henderson 3",1,"1:45","Disqualification (Failed Drug Test)",2015-11-07,0,0,FALSE,20,2,-1,0.75,44,0.386363636363636,FALSE,0.113636363636364,TRUE,5,17,2.83333333333333
"556","12","loss","Islam Makhachev","UFC 220 - Miocic vs. Ngannou",1,"0:57","KO (Punch)",2018-01-20,0,0,FALSE,20,3,-2,0.733333333333333,45,0.377777777777778,FALSE,0.133333333333333,TRUE,6,17,2.42857142857143
"557","12","loss","Desmond Green","UFC Fight Night 131 - Rivera vs. Moraes",3,"5:00","Decision (Unanimous)",2018-06-01,0,0,FALSE,20,4,-3,0.717391304347826,46,0.369565217391304,FALSE,0.152173913043478,TRUE,7,17,2.125
"558","12","win","Efrain Escudero","Golden Boy MMA - Liddell vs. Ortiz 3: War's End",3,"5:00","Decision (Unanimous)",2018-11-24,1,0,TRUE,21,1,-4,0.702127659574468,47,0.361702127659574,FALSE,0.148936170212766,FALSE,7,17,2.125
"559","12","win","Will Brooks","Battlefield FC 2 - Battlefield Fighting Championship 2",1,"3:34","Submission (Guillotine)",2019-07-27,1,1,FALSE,21,2,1,0.708333333333333,48,0.354166666666667,FALSE,0.145833333333333,FALSE,7,17,2.125
"560","120","win","Stefan Heber","FFA - West German Championships 2009",1,"3:25","Submission (Rear-Naked Choke)",2009-08-08,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"561","120","win","Milan Tomes","Backstreet Fights 2 - Rematch",2,"1:03","Submission (Rear-Naked Choke)",2009-12-12,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1
"562","120","win","Stefan Heber","FFA - German Championships 2010",2,"2:35","Submission (Americana)",2010-03-06,1,1,FALSE,1,3,2,1,2,1,TRUE,0,FALSE,0,2,2
"563","120","win","Kurt Verschueren","OC - Cage Fight Night 7",1,"1:46","Submission (Rear-Naked Choke)",2010-04-17,1,1,FALSE,1,4,3,1,3,1,TRUE,0,FALSE,0,3,3
"564","120","win","Kamil Lipski","RFC - Respect Fighting Championship 4",3,"5:00","Decision (Unanimous)",2010-09-11,1,1,FALSE,1,5,4,1,4,1,TRUE,0,FALSE,0,4,4
"565","120","loss","Sebastian Risch","RFC - Respect Fighting Championship 6",2,"4:05","TKO (Knees)",2011-09-17,0,1,TRUE,2,1,5,1,5,0.8,FALSE,0,FALSE,0,4,4
"566","120","win","Patrick Herring","SFC 8 - Tournament 2012 Part I",3,"5:00","Decision (Unanimous)",2012-02-04,1,0,TRUE,3,1,-1,0.833333333333333,6,0.666666666666667,FALSE,0.166666666666667,TRUE,1,4,2
"567","120","NC","Jordan Bloch","RFC - Respect Fighting Championship 7",1,"1:12","No Contest (Accidental Cut)",2012-04-21,0,1,TRUE,4,1,1,0.857142857142857,7,0.571428571428571,FALSE,0.142857142857143,FALSE,1,4,2
"568","120","win","Roberto Pastuch","RFC - Respect Fighting Championship 9",3,"5:00","Decision (Unanimous)",2013-04-13,1,0,TRUE,5,1,-1,0.75,8,0.5,FALSE,0.25,TRUE,2,4,1.33333333333333
"569","120","win","Tamirlan Dadaev","DFC 2 - Defenders FC 2",3,"5:00","Decision (Unanimous)",2013-07-20,1,1,FALSE,5,2,1,0.777777777777778,9,0.444444444444444,FALSE,0.222222222222222,FALSE,2,4,1.33333333333333
"570","120","win","Musa Jangubaev","RFC - Respect Fighting Championship 10",2,"3:51","TKO (Punches)",2013-09-28,1,1,FALSE,5,3,2,0.8,10,0.4,FALSE,0.2,FALSE,2,4,1.33333333333333
"571","120","win","Michael Erdinc","Fair FC 1 - Fair Fighting Championship 1",3,"5:00","Decision (Unanimous)",2014-02-08,1,1,FALSE,5,4,3,0.818181818181818,11,0.454545454545455,TRUE,0.181818181818182,FALSE,2,5,1.66666666666667
"572","120","win","Drew Dober","UFC Fight Night 41 - Munoz vs. Mousasi",3,"5:00","Decision (Unanimous)",2014-05-31,1,1,FALSE,5,5,4,0.833333333333333,12,0.416666666666667,FALSE,0.166666666666667,FALSE,2,5,1.66666666666667
"573","120","loss","James Vick","UFC Fight Night 57 - Edgar vs. Swanson",3,"5:00","Decision (Unanimous)",2014-11-22,0,1,TRUE,6,1,5,0.846153846153846,13,0.384615384615385,FALSE,0.153846153846154,FALSE,2,5,1.66666666666667
"574","120","win","Lukasz Sajewski","UFC Fight Night 69 - Jedrzejczyk vs. Penne",3,"5:00","Decision (Unanimous)",2015-06-20,1,0,TRUE,7,1,-1,0.785714285714286,14,0.357142857142857,FALSE,0.142857142857143,FALSE,2,5,1.66666666666667
"575","120","win","Yusuke Kasuya","UFC Fight Night 75 - Barnett vs. Nelson",3,"5:00","Decision (Unanimous)",2015-09-26,1,1,FALSE,7,2,1,0.8,15,0.333333333333333,FALSE,0.133333333333333,FALSE,2,5,1.66666666666667
"576","120","win","Tae Hyun Bang","UFC Fight Night 93 - Arlovski vs. Barnett",3,"5:00","Decision (Unanimous)",2016-09-03,1,1,FALSE,7,3,2,0.8125,16,0.3125,FALSE,0.125,FALSE,2,5,1.66666666666667
"577","120","loss","Davi Ramos","UFC 224 - Nunes vs. Pennington",1,"4:15","Submission (Face Crank)",2018-05-12,0,1,TRUE,8,1,3,0.823529411764706,17,0.294117647058824,FALSE,0.117647058823529,FALSE,2,5,1.66666666666667
"578","120","loss","Damir Hadzovic","UFC Fight Night 134 - Shogun vs. Smith",3,"5:00","Decision (Split)",2018-07-22,0,0,FALSE,8,2,-1,0.777777777777778,18,0.277777777777778,FALSE,0.166666666666667,TRUE,3,5,1.25
"579","120","loss","Frank Camacho","UFC Fight Night 153 - Gustafsson vs. Smith",2,"4:56","TKO (Punches)",2019-06-01,0,0,FALSE,8,3,-2,0.736842105263158,19,0.263157894736842,FALSE,0.157894736842105,FALSE,3,5,1.25
"580","121","win","Gerson Cordeiro","Predador FC 4 - Kamae",1,"0:00","TKO (Doctor Stoppage)",2007-01-25,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"581","121","loss","Marcelo Palombo de Souza","WFE - Win Fight and Entertainment 3",1,"2:58","Submission (Rear-Naked Choke)",2009-05-16,0,1,TRUE,2,1,1,1,1,1,TRUE,0,FALSE,0,1,1
"582","121","loss","Maicon Bastos","WMF - Wolfman Fighting",1,"2:01","TKO (Retirement)",2010-05-08,0,0,FALSE,2,2,-1,0.5,2,0.5,FALSE,0.5,TRUE,1,1,0.5
"583","121","win","Alex Silva","SF - Scorpion Fight",3,"5:00","Decision (Unanimous)",2010-10-09,1,0,TRUE,3,1,-2,0.333333333333333,3,0.333333333333333,FALSE,0.666666666666667,TRUE,2,1,0.333333333333333
"584","121","win","Franc Kroozer","KF - Knockdown Fight",2,"0:00","TKO (Doctor Stoppage)",2011-01-29,1,1,FALSE,3,2,1,0.5,4,0.25,FALSE,0.5,FALSE,2,1,0.333333333333333
"585","121","win","Vinicius Loureiro","WFE 10 - Platinum",3,"5:00","Decision (Unanimous)",2011-09-16,1,1,FALSE,3,3,2,0.6,5,0.4,TRUE,0.4,FALSE,2,2,0.666666666666667
"586","121","win","Diego Maximo","SFF - Sao Francisco Fight",3,"0:00","KO (Punches)",2012-08-11,1,1,FALSE,3,4,3,0.666666666666667,6,0.333333333333333,FALSE,0.333333333333333,FALSE,2,2,0.666666666666667
"587","121","win","Robert Buiu","Shooto Brazil - Shooto Brazil 35",1,"1:24","KO (Punches)",2012-10-20,1,1,FALSE,3,5,4,0.714285714285714,7,0.428571428571429,TRUE,0.285714285714286,FALSE,2,3,1
"588","121","win","David Mendes","SFC - Sao Francisco Fight 2",2,"0:00","TKO (Retirement)",2012-12-15,1,1,FALSE,3,6,5,0.75,8,0.5,TRUE,0.25,FALSE,2,4,1.33333333333333
"589","121","win","Rogerio Matias da Conceicao","DF - Demo Fight 8",1,"4:39","TKO (Punches)",2013-03-24,1,1,FALSE,3,7,6,0.777777777777778,9,0.555555555555556,TRUE,0.222222222222222,FALSE,2,5,1.66666666666667
"590","121","win","Guilherme Matos Rodrigues","JF - Jungle Fight 53",3,"5:00","Decision (Unanimous)",2013-06-01,1,1,FALSE,3,8,7,0.8,10,0.6,TRUE,0.2,FALSE,2,6,2
"591","121","win","Chris Wilson","Shooto Brazil 42 - Fight for BOPE 3",2,"4:38","KO (Punch)",2013-08-25,1,1,FALSE,3,9,8,0.818181818181818,11,0.545454545454545,FALSE,0.181818181818182,FALSE,2,6,2
"592","121","win","Wande Lopes Santana","Shooto Brazil - Shooto Brazil 45",1,"4:24","KO (Kick to the Body)",2013-12-20,1,1,FALSE,3,10,9,0.833333333333333,12,0.583333333333333,TRUE,0.166666666666667,FALSE,2,7,2.33333333333333
"593","121","win","Ederson Moreira","Shooto Brazil - Shooto Brazil 47",1,"4:57","TKO (Punches)",2014-04-04,1,1,FALSE,3,11,10,0.846153846153846,13,0.615384615384615,TRUE,0.153846153846154,FALSE,2,8,2.66666666666667
"594","121","loss","James Vick","UFC Fight Night 49 - Henderson vs. dos Anjos",3,"5:00","Decision (Unanimous)",2014-08-23,0,1,TRUE,4,1,11,0.857142857142857,14,0.642857142857143,TRUE,0.142857142857143,FALSE,2,9,3
"595","121","win","James Krause","UFC 184 - Rousey vs. Zingano",3,"5:00","Decision (Split)",2015-02-28,1,0,TRUE,5,1,-1,0.8,15,0.6,FALSE,0.133333333333333,FALSE,2,9,3
"596","121","loss","Michel Prazeres","UFC Fight Night 78 - Magny vs. Gastelum",3,"5:00","Decision (Split)",2015-11-21,0,1,TRUE,6,1,1,0.8125,16,0.5625,FALSE,0.125,FALSE,2,9,3
"597","121","win","Oberdan Vieira Tenorio","Shooto Brazil - Shooto Brazil 64",2,"5:00","TKO (Retirement)",2016-06-26,1,0,TRUE,7,1,-1,0.764705882352941,17,0.529411764705882,FALSE,0.117647058823529,FALSE,2,9,3
"598","121","win","Francivaldo Soares da Rocha","Shooto Brazil - Shooto Brazil 67",1,"N/A","TKO (Punches)",2016-11-11,1,1,FALSE,7,2,1,0.777777777777778,18,0.555555555555556,TRUE,0.111111111111111,FALSE,2,10,3.33333333333333
"599","121","loss","Khusein Khaliev","WFCA 35 - Battle in Astana",3,"5:00","Decision (Unanimous)",2017-04-01,0,1,TRUE,8,1,2,0.789473684210526,19,0.578947368421053,TRUE,0.105263157894737,FALSE,2,11,3.66666666666667
"600","121","win","Thiago      Silva","Katana Fight - Gold Edition",3,"5:00","Decision (Unanimous)",2017-08-05,1,0,TRUE,9,1,-1,0.75,20,0.55,FALSE,0.1,FALSE,2,11,3.66666666666667
"601","121","win","Kirill Sukhomlinov","WFCA 43 - Grozny Battle",3,"5:00","Decision (Unanimous)",2017-10-04,1,1,FALSE,9,2,1,0.761904761904762,21,0.523809523809524,FALSE,0.0952380952380952,FALSE,2,11,3.66666666666667
"602","121","loss","Imanali Gamzathanov","WFCA 44 - Grozny Battle",3,"5:00","Decision (Unanimous)",2017-12-17,0,1,TRUE,10,1,2,0.772727272727273,22,0.5,FALSE,0.0909090909090909,FALSE,2,11,3.66666666666667
"603","121","loss","Fabricio Jonas da Silva Martins","Shooto Brazil - Shooto Brazil 82",2,"4:58","Technical Submission (Rear-Naked Choke)",2018-04-28,0,0,FALSE,10,2,-1,0.739130434782609,23,0.478260869565217,FALSE,0.0869565217391304,FALSE,2,11,3.66666666666667
"604","121","win","Denilson Neves de Oliveira","Shooto Brazil - Shooto Brazil 89",3,"5:00","Decision (Unanimous)",2018-12-09,1,0,TRUE,11,1,-2,0.708333333333333,24,0.458333333333333,FALSE,0.125,TRUE,3,11,2.75
"605","121","win","Ricardo de Souza","Shooto Brazil - Shooto Brazil 93",3,"5:00","Decision (Unanimous)",2019-07-26,1,1,FALSE,11,2,1,0.72,25,0.44,FALSE,0.12,FALSE,3,11,2.75
"606","122","loss","Brad Mitchell","XKO - Xtreme Knockout 7",1,"1:14","TKO (Punches)",2010-06-05,0,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"607","122","win","Gabriel Guerrero","XKO - Xtreme Knockout 8",3,"3:00","Decision (Unanimous)",2010-10-09,1,0,TRUE,2,1,-1,0,1,0,FALSE,1,TRUE,1,0,0
"608","122","win","Marin Moreno","Triple A - Promotions",2,"2:50","Submission (Armbar)",2010-12-02,1,1,FALSE,2,2,1,0.5,2,0,FALSE,0.5,FALSE,1,0,0
"609","122","win","Jarrett Jones","XKO - Xtreme Knockout 9",3,"1:00","KO (Punch)",2011-01-29,1,1,FALSE,2,3,2,0.666666666666667,3,0.333333333333333,TRUE,0.333333333333333,FALSE,1,1,0.5
"610","122","loss","Chris Jones","XKO - Xtreme Knockout 10",3,"0:45","TKO (Punches)",2011-04-09,0,1,TRUE,3,1,3,0.75,4,0.5,TRUE,0.25,FALSE,1,2,1
"611","122","win","Burt McDonald","XKO - Xtreme Knockout 11",1,"1:09","Submission (Triangle Choke)",2011-07-23,1,0,TRUE,4,1,-1,0.6,5,0.4,FALSE,0.4,TRUE,2,2,0.666666666666667
"612","122","loss","James Vick","XKO - Xtreme Knockout 12",3,"5:00","Decision (Unanimous)",2011-09-03,0,1,TRUE,5,1,1,0.666666666666667,6,0.5,TRUE,0.333333333333333,FALSE,2,3,1
"613","122","loss","Rey Trujillo","UWF - Tournament of Warriors Round 1",3,"5:00","Decision (Unanimous)",2012-05-04,0,0,FALSE,5,2,-1,0.571428571428571,7,0.428571428571429,FALSE,0.285714285714286,FALSE,2,3,1
"614","122","win","Ali Ileiwi","UWF - Tournament of Warriors Finale",1,"2:25","TKO (Knees and Elbows)",2012-06-30,1,0,TRUE,6,1,-2,0.5,8,0.375,FALSE,0.25,FALSE,2,3,1
"615","122","win","Matt Mazurek","Xtreme Combat Productions - Blood & Glory",3,"3:00","Decision (Unanimous)",2012-08-25,1,1,FALSE,6,2,1,0.555555555555556,9,0.444444444444444,TRUE,0.222222222222222,FALSE,2,4,1.33333333333333
"616","122","win","Douglas Frey","XKO - Xtreme Knockout 16",2,"4:17","Submission (Rear-Naked Choke)",2012-10-20,1,1,FALSE,6,3,2,0.6,10,0.4,FALSE,0.2,FALSE,2,4,1.33333333333333
"617","122","win","Louis Sims","TAP / SKE - Worlds Collide",1,"1:22","Submission (Guillotine Choke)",2012-11-17,1,1,FALSE,6,4,3,0.636363636363636,11,0.454545454545455,TRUE,0.181818181818182,FALSE,2,5,1.66666666666667
"618","122","loss","Luis Vega","XCP / ABG Promotions - Rocks Extreme MMA 2",3,"5:00","Decision (Split)",2013-03-23,0,1,TRUE,7,1,4,0.666666666666667,12,0.5,TRUE,0.166666666666667,FALSE,2,6,2
"619","122","win","Adam Schindler","LFC 20 - Legacy Fighting Championship 20",2,"1:02","TKO (Knees)",2013-05-31,1,0,TRUE,8,1,-1,0.615384615384615,13,0.461538461538462,FALSE,0.153846153846154,FALSE,2,6,2
"620","122","win","Ray    Rodriguez","LFC 26 - Legacy Fighting Championship 26",1,"1:56","TKO (Punches and Elbows)",2013-12-06,1,1,FALSE,8,2,1,0.642857142857143,14,0.5,TRUE,0.142857142857143,FALSE,2,7,2.33333333333333
"621","122","win","Javier Obregon","XKO - Xtreme Knockout 21",1,"1:30","Submission (Armbar)",2014-01-18,1,1,FALSE,8,3,2,0.666666666666667,15,0.533333333333333,TRUE,0.133333333333333,FALSE,2,8,2.66666666666667
"622","122","win","Thomas Longacre","LFC 29 - Legacy Fighting Championship 29",3,"5:00","Decision (Unanimous)",2014-03-21,1,1,FALSE,8,4,3,0.6875,16,0.5625,TRUE,0.125,FALSE,2,9,3
"623","122","loss","Jamall Emmers","Hero FC - Best of the Best 2",3,"3:39","TKO (Punches)",2014-06-14,0,1,TRUE,9,1,4,0.705882352941177,17,0.529411764705882,FALSE,0.117647058823529,FALSE,2,9,3
"624","122","win","Javier Obregon","RXMMA - Rocks Xtreme MMA 13",1,"4:59","TKO (Punches)",2015-03-07,1,0,TRUE,10,1,-1,0.666666666666667,18,0.5,FALSE,0.166666666666667,TRUE,3,9,2.25
"625","122","win","Edgar Juarez","RXMMA - Rocks Xtreme MMA 17",1,"3:02","Submission (Heel Hook)",2015-09-05,1,1,FALSE,10,2,1,0.684210526315789,19,0.526315789473684,TRUE,0.157894736842105,FALSE,3,10,2.5
"626","122","loss","Alexander Hernandez","RFA 41 - Clark vs. Giles",1,"1:27","Submission (Rear-Naked Choke)",2016-07-29,0,1,TRUE,11,1,2,0.7,20,0.55,TRUE,0.15,FALSE,3,11,2.75
"627","122","loss","Damon Jackson","LFA 33 - Willis vs. Stewart",1,"0:38","Technical Submission (Arm-Triangle Choke)",2018-02-16,0,0,FALSE,11,2,-1,0.666666666666667,21,0.523809523809524,FALSE,0.19047619047619,TRUE,4,11,2.2
"628","123","win","Joe Rodriguez","STFC 9 - Still Standin'",3,"3:00","Decision (Unanimous)",2009-11-13,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"629","123","loss","Stephen Adkisson","STFC 10 - Annihilation",1,"2:59","KO (Punches)",2010-02-26,0,1,TRUE,2,1,1,1,1,0,FALSE,0,FALSE,0,0,0
"630","123","loss","Elias Marks","Team Recon - No Quarter 2",1,"2:07","TKO (Punches)",2010-07-24,0,0,FALSE,2,2,-1,0.5,2,0,FALSE,0.5,TRUE,1,0,0
"631","123","win","Jose  Roberto Lopez","Los Dos Laredos - Hybrid Boxing-MMA",2,"2:14","TKO (Punches)",2010-11-06,1,0,TRUE,3,1,-2,0.333333333333333,3,0,FALSE,0.666666666666667,TRUE,2,0,0
"632","123","loss","Luis Vega","STFC 14 - Texas vs. Las Vegas",1,"0:45","TKO (Punches)",2010-11-27,0,1,TRUE,4,1,1,0.5,4,0.25,TRUE,0.5,FALSE,2,1,0.333333333333333
"633","123","loss","Luis Vega","Triple A - Promotions",3,"3:00","Decision (Unanimous)",2011-03-12,0,0,FALSE,4,2,-1,0.4,5,0.2,FALSE,0.6,TRUE,3,1,0.25
"634","123","loss","James Vick","STFC 16 - All or Nothing",1,"2:17","TKO (Punches)",2011-08-12,0,0,FALSE,4,3,-2,0.333333333333333,6,0.166666666666667,FALSE,0.5,FALSE,3,1,0.25
"635","123","loss","Christopher Ray Lopez","LFC 23 - Legacy Fighting Championship 23",1,"0:10","TKO (Punches)",2013-09-13,0,0,FALSE,4,4,-3,0.285714285714286,7,0.142857142857143,FALSE,0.571428571428571,TRUE,4,1,0.2
"636","124","loss","James Vick","XKO - Xtreme Knockout 11",1,"1:56","Submission (Armbar)",2011-07-23,0,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"637","125","win","John Congdon","FNF NE - Burlington",1,"2:04","Submission (Armbar)",2011-02-25,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"638","125","loss","Michael Osborn","BFC - Bellator Fighting Championships 40",1,"1:27","TKO (Punches)",2011-04-09,0,1,TRUE,2,1,1,1,1,1,TRUE,0,FALSE,0,1,1
"639","125","loss","James Vick","Undisputed MMA - Undisputed MMA 1",1,"3:30","Submission (Rear-Naked Choke)",2011-06-18,0,0,FALSE,2,2,-1,0.5,2,0.5,FALSE,0.5,TRUE,1,1,0.5
"640","125","loss","Jerrod Sanders","C3 Fights - Great Plains Sizzling Slamfest",3,"1:42","Submission (Brabo Choke)",2011-07-30,0,0,FALSE,2,3,-2,0.333333333333333,3,0.333333333333333,FALSE,0.666666666666667,TRUE,2,1,0.333333333333333
"641","125","win","Fernando Violante","C3 Fights - Dollar vs. Bollinger",3,"5:00","Decision (Unanimous)",2011-09-10,1,0,TRUE,3,1,-3,0.25,4,0.25,FALSE,0.75,TRUE,3,1,0.25
"642","125","win","Michael Osborn","C3 Fights - Fall Brawl",1,"1:52","Submission (Rear-Naked Choke)",2011-10-22,1,1,FALSE,3,2,1,0.4,5,0.2,FALSE,0.6,FALSE,3,1,0.25
"643","125","loss","Mirsad Bektic","Titan FC 21 - Titan Fighting Championship 21",3,"3:12","Submission (Rear-Naked Choke)",2012-03-02,0,1,TRUE,4,1,2,0.5,6,0.333333333333333,TRUE,0.5,FALSE,3,2,0.5
"644","125","loss","Michael Osborn","C3 Fights - Great Plains Showdown",1,"0:37","Submission (Guillotine Choke)",2012-04-28,0,0,FALSE,4,2,-1,0.428571428571429,7,0.285714285714286,FALSE,0.571428571428571,TRUE,4,2,0.4
"645","125","win","Rasheed English","UFF 13 - Vendetta",3,"2:01","Submission (Rear-Naked Choke)",2012-08-25,1,0,TRUE,5,1,-2,0.375,8,0.25,FALSE,0.625,TRUE,5,2,0.333333333333333
"646","125","win","Zac Kelley","UFF 14 - Conflict at the Cotillion 3",1,"3:00","TKO (Punches)",2012-11-10,1,1,FALSE,5,2,1,0.444444444444444,9,0.333333333333333,TRUE,0.555555555555556,FALSE,5,3,0.5
"647","125","win","Brandon Pfannenstiel","VFC - Victory Fighting Championship 38",2,"1:09","KO (Punch)",2012-12-15,1,1,FALSE,5,3,2,0.5,10,0.4,TRUE,0.5,FALSE,5,4,0.666666666666667
"648","125","loss","Tyler Toner","ROF - Buckley MMA Fight Night",2,"2:58","TKO (Punches)",2013-02-09,0,1,TRUE,6,1,3,0.545454545454545,11,0.454545454545455,TRUE,0.454545454545455,FALSE,5,5,0.833333333333333
