"","Result.x","Method.x","Fighter.x","Opponent.x","CountFights.x","PreviousOutcome.x","StreakLength.x","WinRatio.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishCount.x","FinishedCount.x","DamageDiff.x","CountFights.y","PreviousOutcome.y","StreakLength.y","WinRatio.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishCount.y","FinishedCount.y","DamageDiff.y","delta_FP","delta_FIP","delta_FC","delta_FIC"
"1","win","Decision (Split)","Max Holloway","Harris Sarmiento",2,1,2,1,0.5,TRUE,0,1,0,1,52,0,-1,0.596153846153846,0.211538461538462,FALSE,0.288461538461538,11,15,0.6875,1,-1,-10,-15
"2","win","Decision (Unanimous)","Max Holloway","Eddie Rincon",3,1,3,1,0.333333333333333,FALSE,0,1,0,1,9,0,-5,0.333333333333333,0.111111111111111,FALSE,0.111111111111111,1,1,0.5,0,0,0,-1
"3","loss","Submission (Triangle Armbar)","Max Holloway","Dustin Poirier",4,1,4,1,0.25,FALSE,0,1,0,1,12,1,4,0.916666666666667,0.75,TRUE,0,9,0,9,-1,0,-8,0
"4","win","TKO (Punches)","Max Holloway","Justin Lawrence",6,1,1,0.833333333333333,0.166666666666667,FALSE,0.166666666666667,1,1,0.5,4,1,4,1,0.5,TRUE,0,2,0,2,-1,0,-1,1
"5","win","Decision (Split)","Max Holloway","Leonard Garcia",7,1,2,0.857142857142857,0.285714285714286,TRUE,0.142857142857143,2,1,1,25,0,-3,0.6,0.48,FALSE,0.12,12,3,3,1,0,-10,-2
"6","loss","Decision (Split)","Max Holloway","Dennis Bermudez",8,1,3,0.875,0.25,FALSE,0.125,2,1,1,13,1,3,0.769230769230769,0.384615384615385,FALSE,0.230769230769231,5,3,1.25,0,0,-3,-2
"7","loss","Decision (Unanimous)","Max Holloway","Conor McGregor",9,0,-1,0.777777777777778,0.222222222222222,FALSE,0.111111111111111,2,1,1,15,1,9,0.866666666666667,0.866666666666667,TRUE,0.133333333333333,13,2,4.33333333333333,-1,0,-11,-1
"8","win","Submission (Guillotine Choke)","Max Holloway","Andre Fili",11,1,1,0.727272727272727,0.272727272727273,TRUE,0.0909090909090909,3,1,1.5,14,1,9,0.928571428571429,0.714285714285714,TRUE,0.0714285714285714,10,1,5,0,0,-7,0
"9","win","KO (Punches)","Max Holloway","Akira Corassani",13,1,3,0.769230769230769,0.384615384615385,TRUE,0.0769230769230769,5,1,2.5,17,0,-1,0.705882352941177,0.294117647058824,FALSE,0.294117647058824,5,5,0.833333333333333,1,-1,0,-4
"10","win","Decision (Unanimous)","Max Holloway","Cole Miller",14,1,4,0.785714285714286,0.428571428571429,TRUE,0.0714285714285714,6,1,3,29,1,2,0.724137931034483,0.620689655172414,TRUE,0.0689655172413793,18,2,6,0,0,-12,-1
"11","win","TKO (Esophagus Injury)","Max Holloway","Charles Oliveira",16,1,6,0.8125,0.4375,TRUE,0.0625,7,1,3.5,25,1,4,0.8,0.72,TRUE,0.16,18,4,3.6,0,0,-11,-3
"12","win","Decision (Unanimous)","Max Holloway","Jeremy Stephens",17,1,7,0.823529411764706,0.470588235294118,TRUE,0.0588235294117647,8,1,4,35,1,1,0.685714285714286,0.542857142857143,TRUE,0.114285714285714,19,4,3.8,0,0,-11,-3
"13","win","Decision (Unanimous)","Max Holloway","Ricardo Lamas",18,1,8,0.833333333333333,0.444444444444444,FALSE,0.0555555555555556,8,1,4,20,1,1,0.8,0.4,FALSE,0.15,8,3,2,0,0,0,-2
"14","win","TKO (Kick to the Body and Punches)","Max Holloway","Anthony Pettis",19,1,9,0.842105263157895,0.421052631578947,FALSE,0.0526315789473684,8,1,4,24,1,1,0.791666666666667,0.666666666666667,TRUE,0,16,0,16,-1,0,-8,1
"15","win","TKO (Punches)","Max Holloway","Jose Aldo",20,1,10,0.85,0.45,TRUE,0.05,9,1,4.5,28,1,1,0.928571428571429,0.571428571428571,FALSE,0.0714285714285714,16,2,5.33333333333333,1,0,-7,-1
"16","win","TKO (Punches)","Max Holloway","Jose Aldo",21,1,11,0.857142857142857,0.476190476190476,TRUE,0.0476190476190476,10,1,5,29,0,-1,0.896551724137931,0.551724137931034,FALSE,0.103448275862069,16,3,4,1,-1,-6,-2
"17","loss","Decision (Unanimous)","Max Holloway","Dustin Poirier",23,1,13,0.869565217391304,0.521739130434783,TRUE,0.0434782608695652,12,1,6,30,1,3,0.8,0.633333333333333,TRUE,0.133333333333333,19,4,3.8,0,0,-7,-3
"18","win","Decision (Unanimous)","Max Holloway","Calvin Kattar",27,0,-2,0.777777777777778,0.444444444444444,FALSE,0.037037037037037,12,1,6,26,1,2,0.846153846153846,0.5,FALSE,0.0384615384615385,13,1,6.5,0,0,-1,0
"19","loss","Submission (Rear-Naked Choke)","Chris Foster","Kenny Foster",5,1,1,0.8,0.8,TRUE,0.2,4,1,2,4,1,2,0.75,0.25,TRUE,0.25,1,1,0.5,0,0,3,0
"20","win","Decision (Unanimous)","Chris Foster","Kevin Roddy",6,0,-1,0.666666666666667,0.666666666666667,FALSE,0.333333333333333,4,2,1.33333333333333,24,0,-2,0.416666666666667,0.375,FALSE,0.333333333333333,9,8,1,0,1,-5,-6
"21","win","Decision (Split)","Chris Foster","Thane Stimson",7,1,1,0.714285714285714,0.571428571428571,FALSE,0.285714285714286,4,2,1.33333333333333,4,1,1,0.5,0.25,FALSE,0.25,1,1,0.5,0,0,3,1
"22","loss","Decision (Split)","Chris Foster","Saul Almeida",11,1,1,0.727272727272727,0.454545454545455,TRUE,0.272727272727273,5,3,1.25,22,1,4,0.772727272727273,0.227272727272727,TRUE,0.0909090909090909,5,2,1.66666666666667,0,0,0,1
"23","loss","Decision (Unanimous)","Chris Foster","Calvin Kattar",13,1,1,0.692307692307692,0.384615384615385,FALSE,0.230769230769231,5,3,1.25,17,1,7,0.882352941176471,0.529411764705882,FALSE,0.0588235294117647,9,1,4.5,0,0,-4,2
"24","win","Decision (Unanimous)","Justin Salas","Robert Emerson",10,1,3,0.7,0.6,TRUE,0.3,6,3,1.5,22,1,2,0.545454545454545,0.272727272727273,FALSE,0.0909090909090909,6,2,2,1,0,0,1
"25","win","Decision (Unanimous)","Justin Salas","Anton Kuivanen",12,1,5,0.75,0.5,FALSE,0.25,6,3,1.5,20,1,9,0.8,0.6,FALSE,0.2,12,4,2.4,0,0,-6,-1
"26","loss","TKO (Knees and Punches)","Justin Salas","Tim Means",13,1,6,0.769230769230769,0.461538461538462,FALSE,0.230769230769231,6,3,1.5,21,1,8,0.80952380952381,0.714285714285714,FALSE,0.19047619047619,15,4,3,0,0,-9,-1
"27","win","Decision (Split)","Justin Salas","Aaron Riley",14,0,-1,0.714285714285714,0.428571428571429,FALSE,0.285714285714286,6,4,1.2,44,0,-1,0.681818181818182,0.431818181818182,FALSE,0.227272727272727,19,10,1.72727272727273,0,0,-13,-6
"28","win","KO (Punches)","Justin Salas","Ben Wall",16,0,-1,0.6875,0.375,FALSE,0.3125,6,5,1,9,0,-1,0.777777777777778,0.222222222222222,FALSE,0.222222222222222,2,2,0.666666666666667,0,0,4,3
"29","win","Decision (Unanimous)","Bernardo Magalhaes","Johnavan Vistante",10,1,3,0.9,0.2,FALSE,0.1,2,1,1,1,1,1,1,1,TRUE,0,1,0,1,-1,0,1,1
"30","loss","Decision (Unanimous)","Bernardo Magalhaes","Tim Means",12,1,5,0.916666666666667,0.166666666666667,FALSE,0.0833333333333333,2,1,1,20,1,7,0.8,0.75,TRUE,0.2,15,4,3,-1,0,-13,-3
"31","loss","TKO (Punches)","Tye Brown","Tim Means",9,1,1,0.777777777777778,0.666666666666667,TRUE,0.111111111111111,6,1,3,19,1,6,0.789473684210526,0.736842105263158,TRUE,0.210526315789474,14,4,2.8,0,0,-8,-3
"32","loss","TKO (Punches)","Mario Ramos","Tim Means",1,1,1,1,1,TRUE,0,1,0,1,18,1,5,0.777777777777778,0.722222222222222,TRUE,0.222222222222222,13,4,2.6,0,0,-12,-4
"33","loss","Submission (Verbal)","Mario Ramos","Alonzo Martinez",2,0,-1,0.5,0.5,FALSE,0.5,1,1,0.5,50,1,1,0.68,0.54,FALSE,0.3,27,15,1.6875,0,1,-26,-14
"34","loss","Submission (Rear-Naked Choke)","Cody Pfister","Tim Means",6,0,-2,0.666666666666667,0.333333333333333,FALSE,0.166666666666667,2,1,1,17,1,4,0.764705882352941,0.705882352941177,TRUE,0.235294117647059,12,4,2.4,-1,1,-10,-3
"35","win","Submission (Rear-Naked Choke)","Cody Pfister","Jonathan Gary",19,0,-2,0.631578947368421,0.368421052631579,FALSE,0.263157894736842,7,5,1.16666666666667,21,1,1,0.571428571428571,0.476190476190476,FALSE,0.428571428571429,10,9,1,0,0,-3,-4
"36","loss","Submission (Armbar)","Cris Leyva","Treston Thomison",10,1,8,0.9,0.7,TRUE,0.1,7,1,3.5,1,1,1,1,1,TRUE,0,1,0,1,0,0,6,1
"37","loss","TKO (Knees and Punches)","Cris Leyva","Tim Means",11,0,-1,0.818181818181818,0.636363636363636,FALSE,0.181818181818182,7,2,2.33333333333333,16,1,3,0.75,0.6875,TRUE,0.25,11,4,2.2,-1,1,-4,-2
"38","loss","TKO (Punches)","Cris Leyva","Will Brooks",14,0,-4,0.642857142857143,0.5,FALSE,0.357142857142857,7,5,1.16666666666667,10,0,-1,0.9,0.7,FALSE,0.1,7,1,3.5,0,0,0,4
"39","win","Decision (Unanimous)","Ricky Musgrave","Oliver Parker",2,1,2,1,1,TRUE,0,2,0,2,1,0,-1,0,0,FALSE,0,0,0,0,1,0,2,0
"40","loss","KO (Punches)","Ricky Musgrave","Tim Means",3,1,3,1,0.666666666666667,FALSE,0,2,0,2,15,1,2,0.733333333333333,0.666666666666667,FALSE,0.266666666666667,10,4,2,0,0,-8,-4
"41","loss","Decision (Unanimous)","Ricky Musgrave","David Castillo",9,1,5,0.888888888888889,0.444444444444444,TRUE,0.111111111111111,4,1,2,18,0,-1,0.722222222222222,0.666666666666667,FALSE,0.222222222222222,12,4,2.4,1,-1,-8,-3
"42","win","TKO (Punches)","Cody Garlett","Fernando Torres",1,0,-1,0,0,FALSE,1,0,1,0,6,0,-6,0,0,FALSE,0.833333333333333,0,5,0,0,0,0,-4
"43","loss","SubmissionN/A)","Cody Garlett","Marvin Babe",5,0,-1,0.4,0.4,FALSE,0.6,2,3,0.5,10,0,-3,0.3,0.3,FALSE,0.7,3,7,0.375,0,0,-1,-4
"44","loss","TKO (Punches)","Cody Garlett","Tim Means",7,1,1,0.428571428571429,0.428571428571429,TRUE,0.571428571428571,3,4,0.6,11,0,-1,0.727272727272727,0.727272727272727,FALSE,0.272727272727273,8,3,2,1,-1,-5,1
"45","loss","Submission (Armbar)","John Cronk","Jorge Santiago",16,1,1,0.5625,0.5625,TRUE,0.4375,9,7,1.125,7,0,-1,0.714285714285714,0.571428571428571,FALSE,0.285714285714286,4,2,1.33333333333333,1,-1,5,5
"46","win","Submission (Rear-Naked Choke)","John Cronk","Pete Spratt",19,1,1,0.526315789473684,0.526315789473684,TRUE,0.473684210526316,10,9,1,20,0,-2,0.6,0.55,FALSE,0.35,11,7,1.375,1,-1,-1,2
"47","loss","TKO (Doctor Stoppage)","John Cronk","Mario Stapel",21,0,-1,0.523809523809524,0.523809523809524,FALSE,0.476190476190476,11,10,1,14,0,-1,0.571428571428571,0.5,FALSE,0.214285714285714,7,3,1.75,0,1,4,7
"48","loss","Submission (Rear-Naked Choke)","John Cronk","Matt Horwich",24,1,2,0.541666666666667,0.541666666666667,TRUE,0.458333333333333,13,11,1.08333333333333,19,1,2,0.684210526315789,0.684210526315789,TRUE,0.157894736842105,13,3,3.25,0,0,0,8
"49","loss","TKON/A)","John Cronk","Joey Villasenor",29,1,4,0.586206896551724,0.551724137931034,FALSE,0.413793103448276,16,12,1.23076923076923,25,0,-1,0.84,0.76,FALSE,0.12,19,3,4.75,0,0,-3,9
"50","loss","TKO (Corner Stoppage)","John Cronk","Brandon Melendez",30,0,-1,0.566666666666667,0.533333333333333,FALSE,0.433333333333333,16,13,1.14285714285714,27,1,3,0.555555555555556,0.481481481481481,TRUE,0.407407407407407,13,11,1.08333333333333,-1,1,3,2
"51","win","Submission (Keylock)","John Cronk","Donnie Liles",33,0,-4,0.515151515151515,0.484848484848485,FALSE,0.484848484848485,16,16,0.941176470588235,8,1,3,0.875,0.875,TRUE,0.125,7,1,3.5,-1,1,9,15
"52","loss","Decision (Unanimous)","John Cronk","Donnie Liles",36,0,-2,0.5,0.472222222222222,FALSE,0.5,17,18,0.894736842105263,11,1,1,0.727272727272727,0.727272727272727,TRUE,0.272727272727273,8,3,2,-1,1,9,15
"53","loss","Decision (Unanimous)","John Cronk","Gustavo Machado",37,0,-3,0.486486486486487,0.459459459459459,FALSE,0.486486486486487,17,18,0.894736842105263,20,0,-1,0.6,0.2,FALSE,0.25,4,5,0.666666666666667,0,0,13,13
"54","loss","Submission (Rear-Naked Choke)","John Cronk","Victor Moreno",44,0,-1,0.431818181818182,0.409090909090909,FALSE,0.477272727272727,18,21,0.818181818181818,40,0,-1,0.65,0.55,FALSE,0.325,22,13,1.57142857142857,0,0,-4,8
"55","loss","Submission (Rear-Naked Choke)","John Cronk","Tim Means",45,0,-2,0.422222222222222,0.4,FALSE,0.488888888888889,18,22,0.782608695652174,9,1,5,0.777777777777778,0.777777777777778,TRUE,0.222222222222222,7,2,2.33333333333333,-1,1,11,20
"56","win","Decision (Unanimous)","Mike de la Torre","Enrique Briones",8,0,-1,0.75,0.75,FALSE,0.25,6,2,2,7,1,2,0.857142857142857,0.714285714285714,TRUE,0.142857142857143,5,1,2.5,-1,1,1,1
"57","loss","Decision (Split)","Mike de la Torre","Mark Bocek",15,1,3,0.8,0.733333333333333,TRUE,0.2,11,3,2.75,16,0,-1,0.6875,0.5,FALSE,0.125,8,2,2.66666666666667,1,0,3,1
"58","win","KO (Punches)","Mike de la Torre","Tiago dos Santos e Silva",17,0,-2,0.705882352941177,0.647058823529412,FALSE,0.235294117647059,11,4,2.2,25,1,10,0.76,0.52,FALSE,0.2,13,5,2.16666666666667,0,1,-2,-1
"59","loss","TKO (Punches)","Mike de la Torre","Maximo Blanco",18,1,1,0.722222222222222,0.666666666666667,TRUE,0.222222222222222,12,4,2.4,19,1,2,0.578947368421053,0.368421052631579,FALSE,0.315789473684211,7,6,1,1,0,5,-2
"60","loss","Submission (Rear-Naked Choke)","Mike de la Torre","Godofredo Castro",20,1,1,0.7,0.6,FALSE,0.25,12,5,2,16,0,-1,0.75,0.6875,FALSE,0.125,11,2,3.66666666666667,0,0,1,3
"61","loss","TKO (Elbows and Punches)","Mike de la Torre","Myles Jury",21,0,-1,0.666666666666667,0.571428571428571,FALSE,0.285714285714286,12,6,1.71428571428571,17,0,-2,0.882352941176471,0.705882352941177,FALSE,0.0588235294117647,12,1,6,0,0,0,5
"62","loss","TKO (Punches)","Marcio Navarro","Tim Means",3,0,-1,0.666666666666667,0.333333333333333,FALSE,0,1,0,1,8,1,4,0.75,0.75,TRUE,0.25,6,2,2,-1,0,-5,-2
"63","win","Submission (Rear-Naked Choke)","Marcio Navarro","Michael Osborn",16,1,2,0.5625,0.25,TRUE,0.25,4,4,0.8,12,1,1,0.5,0.416666666666667,TRUE,0.5,5,6,0.714285714285714,0,0,-1,-2
"64","loss","KO (Punch)","Marcio Navarro","Jake Lindsey",18,0,-1,0.555555555555556,0.277777777777778,FALSE,0.222222222222222,5,4,1,6,1,6,1,0.666666666666667,TRUE,0,4,0,4,-1,0,1,4
"65","loss","KO (Knee)","Matt Butterfield","Tim Means",1,0,-1,0,0,FALSE,1,0,1,0,7,1,3,0.714285714285714,0.714285714285714,TRUE,0.285714285714286,5,2,1.66666666666667,-1,1,-5,-1
"66","loss","TKO (Punches)","Matt Green","Tim Means",8,0,-1,0.375,0.375,FALSE,0.5,3,4,0.6,6,1,2,0.666666666666667,0.666666666666667,TRUE,0.333333333333333,4,2,1.33333333333333,-1,1,-1,2
"67","loss","KO (Punches)","Brad Nordquist","Tim Means",16,1,1,0.25,0.25,TRUE,0.75,4,12,0.307692307692308,5,1,1,0.6,0.6,TRUE,0.4,3,2,1,0,0,1,10
"68","loss","Submission (Arm-Triangle Choke)","Brad Nordquist","Harrison Bevens",29,0,-7,0.241379310344828,0.241379310344828,FALSE,0.758620689655172,7,22,0.304347826086957,1,1,1,1,1,TRUE,0,1,0,1,-1,1,6,22
"69","win","TKO (Injury)","Luke Caudillo","Steve Horton",1,0,-1,0,0,FALSE,1,0,1,0,9,0,-8,0.111111111111111,0.111111111111111,FALSE,0.888888888888889,1,8,0.111111111111111,0,0,-1,-7
"70","win","TKO (Punches)","Luke Caudillo","Kendrick Johnson",3,0,-1,0.333333333333333,0.333333333333333,FALSE,0.666666666666667,1,2,0.333333333333333,13,0,-2,0.538461538461538,0.538461538461538,FALSE,0.384615384615385,7,5,1.16666666666667,0,0,-6,-3
"71","loss","TKO (Corner Stoppage)","Luke Caudillo","Alonzo Martinez",5,1,2,0.6,0.4,FALSE,0.4,2,2,0.666666666666667,2,0,-2,0,0,FALSE,1,0,2,0,0,-1,2,0
"72","loss","Submission (Rear-Naked Choke)","Luke Caudillo","John Strawn",7,0,-2,0.428571428571429,0.285714285714286,FALSE,0.571428571428571,2,4,0.4,31,0,-2,0.935483870967742,0.838709677419355,FALSE,0.0645161290322581,26,2,8.66666666666667,0,0,-24,2
"73","win","TKO (Injury)","Luke Caudillo","Tim Means",9,1,1,0.444444444444444,0.222222222222222,FALSE,0.555555555555556,2,5,0.333333333333333,2,1,2,1,1,TRUE,0,2,0,2,-1,0,0,5
"74","loss","Submission (Guillotine Choke)","Luke Caudillo","Bart Palaszewski",11,1,3,0.545454545454545,0.363636363636364,TRUE,0.454545454545455,4,5,0.666666666666667,17,1,1,0.647058823529412,0.529411764705882,TRUE,0.117647058823529,9,2,3,0,0,-5,3
"75","win","TKO (Punches)","Luke Caudillo","Alonzo Martinez",18,1,1,0.555555555555556,0.388888888888889,TRUE,0.444444444444444,7,8,0.777777777777778,19,1,5,0.578947368421053,0.578947368421053,TRUE,0.421052631578947,11,8,1.22222222222222,0,0,-4,0
"76","loss","Submission (Guillotine Choke)","Luke Caudillo","Alonzo Martinez",19,1,2,0.578947368421053,0.421052631578947,TRUE,0.421052631578947,8,8,0.888888888888889,23,0,-1,0.565217391304348,0.521739130434783,FALSE,0.434782608695652,12,10,1.09090909090909,1,-1,-4,-2
"77","loss","Decision (Unanimous)","Luke Caudillo","Billy Evangelista",27,0,-3,0.555555555555556,0.407407407407407,FALSE,0.407407407407407,11,11,0.916666666666667,7,1,7,1,0.571428571428571,FALSE,0,4,0,4,0,1,7,11
"78","loss","TKO (Punches)","Luke Caudillo","Sean Wilson",31,1,1,0.516129032258065,0.387096774193548,TRUE,0.387096774193548,12,12,0.923076923076923,34,0,-1,0.617647058823529,0.588235294117647,FALSE,0.382352941176471,20,13,1.42857142857143,1,-1,-8,-1
"79","win","Submission (Guillotine Choke)","Keoni Koch","Ted Worthington",3,1,3,1,1,TRUE,0,3,0,3,53,0,-4,0.528301886792453,0.528301886792453,FALSE,0.245283018867925,28,13,2,1,-1,-25,-13
"80","loss","Submission (Rear-Naked Choke)","Noah Thomas","Enoch Wilson",3,1,2,0.666666666666667,0.666666666666667,TRUE,0,2,0,2,4,1,1,0.75,0.5,TRUE,0.25,2,1,1,0,0,0,-1
"81","loss","Decision (Unanimous)","Noah Thomas","Steve Sharp",8,1,4,0.75,0.75,TRUE,0.125,6,1,3,21,1,2,0.761904761904762,0.714285714285714,TRUE,0.142857142857143,15,3,3.75,0,0,-9,-2
"82","loss","TKO (Punches and Elbows)","Noah Thomas","Scott Jorgensen",20,0,-1,0.7,0.7,FALSE,0.2,14,4,2.8,9,0,-1,0.666666666666667,0.333333333333333,FALSE,0.111111111111111,3,1,1.5,0,1,11,3
"83","loss","Submission (Rear-Naked Choke)","Abusupiyan Magomedov","Andreas Stahl",8,1,8,1,0.625,TRUE,0,5,0,5,7,1,7,1,0.285714285714286,FALSE,0,2,0,2,1,0,3,0
"84","win","TKO (Punches)","Abusupiyan Magomedov","Raymond Jarman",16,0,-1,0.8125,0.5625,FALSE,0.125,9,2,3,51,1,1,0.333333333333333,0.254901960784314,TRUE,0.431372549019608,13,22,0.565217391304348,-1,0,-4,-20
"85","loss","KO (Head Kick)","Eddie Gordon","Josh Samman",8,1,2,0.875,0.5,TRUE,0,4,0,4,12,1,2,0.833333333333333,0.75,TRUE,0.0833333333333333,9,1,4.5,0,0,-5,-1
"86","loss","Decision (Unanimous)","Eddie Gordon","John Howard",14,0,-2,0.571428571428571,0.285714285714286,FALSE,0.142857142857143,4,2,1.33333333333333,41,0,-2,0.634146341463415,0.390243902439024,FALSE,0.146341463414634,16,6,2.28571428571429,0,-1,-12,-4
"87","win","Decision (Majority)","Delson Heleno","Eiji Ishikawa",9,1,2,0.777777777777778,0.555555555555556,FALSE,0.222222222222222,5,2,1.66666666666667,26,1,1,0.576923076923077,0.192307692307692,FALSE,0.192307692307692,5,5,0.833333333333333,0,0,0,-3
"88","win","Decision (Unanimous)","Delson Heleno","Mike Dolce",11,1,4,0.818181818181818,0.454545454545455,FALSE,0.181818181818182,5,2,1.66666666666667,3,1,3,1,0.333333333333333,TRUE,0,1,0,1,-1,0,4,2
"89","win","Submission (Armbar)","Delson Heleno","Jake Ellenberger",14,0,-1,0.785714285714286,0.428571428571429,FALSE,0.142857142857143,6,2,2,17,1,2,0.882352941176471,0.882352941176471,TRUE,0,15,0,15,-1,0,-9,2
"90","win","Decision (Unanimous)","Delson Heleno","Fabio Nascimento",20,1,2,0.75,0.5,TRUE,0.2,10,4,2,14,1,2,0.714285714285714,0.5,TRUE,0.214285714285714,7,3,1.75,0,0,3,1
"91","loss","TKO (Punches)","Delson Heleno","Francisco Trinaldo",29,1,1,0.793103448275862,0.482758620689655,TRUE,0.172413793103448,14,5,2.33333333333333,11,1,4,0.909090909090909,0.636363636363636,FALSE,0.0909090909090909,7,1,3.5,1,0,7,4
"92","win","Submission (Inverted Arm-Triangle Choke)","Delson Heleno","Carlos Villamor",30,0,-1,0.766666666666667,0.466666666666667,FALSE,0.2,14,6,2,2,0,-1,0.5,0.5,FALSE,0.5,1,1,0.5,0,0,13,5
"93","loss","Decision (Split)","Celso Ricardo da Silva","Diego Braga Alves",2,1,2,1,1,TRUE,0,2,0,2,10,0,-2,0.5,0.5,FALSE,0.2,5,2,1.66666666666667,1,-1,-3,-2
"94","win","Decision (Unanimous)","Cathal Pendred","Nicholas Musoke",10,1,2,0.8,0.5,TRUE,0.2,5,2,1.66666666666667,7,1,2,0.857142857142857,0.857142857142857,TRUE,0.142857142857143,6,1,3,0,0,-1,1
"95","win","Decision (Unanimous)","Cathal Pendred","Sean Spencer",18,1,6,0.833333333333333,0.388888888888889,FALSE,0.166666666666667,7,3,1.75,15,1,1,0.8,0.266666666666667,FALSE,0.133333333333333,4,2,1.33333333333333,0,0,3,1
"96","loss","Decision (Split)","Cathal Pendred","John Howard",20,1,8,0.85,0.35,FALSE,0.15,7,3,1.75,33,0,-3,0.666666666666667,0.454545454545455,FALSE,0.121212121212121,15,4,3,0,-1,-8,-1
"97","win","Decision (Unanimous)","Paulo Thiago","Ferrid Kheder",8,1,8,1,0.875,TRUE,0,7,0,7,10,1,2,0.8,0.7,FALSE,0,7,0,7,1,0,0,0
"98","win","TKO (Punches)","Paulo Thiago","Josh Koscheck",10,1,10,1,0.8,TRUE,0,8,0,8,15,1,1,0.8,0.466666666666667,TRUE,0.0666666666666667,7,1,3.5,0,0,1,-1
"99","loss","Decision (Unanimous)","Paulo Thiago","Jon Fitch",11,1,11,1,0.818181818181818,TRUE,0,9,0,9,24,1,1,0.833333333333333,0.458333333333333,FALSE,0.125,11,3,2.75,1,0,-2,-3
"100","win","Technical Submission (Brabo Choke)","Paulo Thiago","Mike Swick",13,1,1,0.923076923076923,0.692307692307692,FALSE,0,9,0,9,17,0,-1,0.823529411764706,0.588235294117647,FALSE,0.0588235294117647,10,1,5,0,0,-1,-1
"101","loss","Decision (Unanimous)","Paulo Thiago","Martin Kampmann",14,1,2,0.928571428571429,0.714285714285714,TRUE,0,10,0,10,19,1,1,0.842105263157895,0.736842105263158,TRUE,0.157894736842105,14,3,3.5,0,0,-4,-3
"102","loss","Decision (Unanimous)","Paulo Thiago","Dong Hyun Kim",18,0,-1,0.777777777777778,0.555555555555556,FALSE,0.0555555555555556,10,1,5,19,0,-1,0.789473684210526,0.368421052631579,FALSE,0.210526315789474,7,4,1.4,0,0,3,-3
"103","loss","Decision (Unanimous)","Paulo Thiago","Sean Spencer",22,0,-2,0.681818181818182,0.454545454545455,FALSE,0.0909090909090909,10,2,3.33333333333333,14,0,-1,0.785714285714286,0.285714285714286,FALSE,0.142857142857143,4,2,1.33333333333333,0,0,6,0
"104","win","Submission (Rear-Naked Choke)","Gregor Herb","Ion Pascu",13,0,-1,0.692307692307692,0.692307692307692,FALSE,0.0769230769230769,9,1,4.5,3,1,1,0.666666666666667,0.666666666666667,TRUE,0.333333333333333,2,1,1,-1,0,7,0
"105","win","Submission (Anaconda Choke)","Aigun Akhmedov","Anatoly Safronov",14,1,8,0.857142857142857,0.5,FALSE,0.0714285714285714,7,1,3.5,41,0,-3,0.439024390243902,0.268292682926829,FALSE,0.48780487804878,11,20,0.523809523809524,0,-1,-4,-19
"106","win","Decision (Unanimous)","Aigun Akhmedov","Hernani Perpetuo",20,1,14,0.9,0.55,TRUE,0.05,11,1,5.5,24,1,1,0.75,0.5,TRUE,0.125,12,3,3,0,0,-1,-2
"107","win","Submission (Rear-Naked Choke)","Jordan Rinaldi","Dennis Bermudez",3,1,3,1,0.666666666666667,TRUE,0,2,0,2,8,1,1,0.875,0.5,FALSE,0.125,4,1,2,1,0,-2,-1
"108","win","Decision (Unanimous)","Jordan Rinaldi","Mark Dickman",5,1,5,1,0.8,TRUE,0,4,0,4,5,1,5,1,0.8,TRUE,0,4,0,4,0,0,0,0
"109","win","Submission (Inverted Triangle Keylock)","Jordan Rinaldi","Soslan Abanokov",12,1,1,0.666666666666667,0.416666666666667,FALSE,0.166666666666667,5,2,1.66666666666667,7,0,-2,0.571428571428571,0.142857142857143,FALSE,0.428571428571429,1,3,0.25,0,-1,4,-1
"110","win","Decision (Unanimous)","Jordan Rinaldi","Diego Saraiva",13,1,2,0.692307692307692,0.461538461538462,TRUE,0.153846153846154,6,2,2,41,0,-2,0.536585365853659,0.439024390243902,FALSE,0.121951219512195,18,5,3,1,0,-12,-3
"111","win","Submission (Rear-Naked Choke)","Jordan Rinaldi","Clay Harvison",14,1,3,0.714285714285714,0.428571428571429,FALSE,0.142857142857143,6,2,2,18,1,4,0.722222222222222,0.555555555555556,FALSE,0.222222222222222,10,4,2,0,0,-4,-2
"112","loss","TKO (Punches)","Anatoly Safronov","Beslan Isaev",30,1,1,0.466666666666667,0.366666666666667,FALSE,0.466666666666667,11,14,0.733333333333333,27,1,2,0.777777777777778,0.703703703703704,FALSE,0.185185185185185,19,5,3.16666666666667,0,0,-8,9
"113","win","Decision (Unanimous)","Alexei Belyaev","Murad Magomedov",11,1,2,0.727272727272727,0.363636363636364,TRUE,0.0909090909090909,4,1,2,9,0,-1,0.555555555555556,0.555555555555556,FALSE,0.111111111111111,5,1,2.5,1,-1,-1,0
"114","loss","Decision (Unanimous)","Murad Magomedov","Ramazan Emeev",11,1,1,0.545454545454545,0.454545454545455,FALSE,0.0909090909090909,5,1,2.5,8,1,3,0.75,0.5,TRUE,0.125,4,1,2,-1,0,1,0
"115","loss","Submission (Triangle Choke)","Beslan Isaev","Alexander Shlemenko",1,1,1,1,1,TRUE,0,1,0,1,21,0,-1,0.857142857142857,0.619047619047619,FALSE,0.0476190476190476,13,1,6.5,1,0,-12,-1
